""	"Chr"	"Start"	"End"	"Strand"	"Length"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML11_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML12_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML13_S7_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML14_S8_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy1_S4_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy2_S5_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy3_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.Kontrolle.karyotype_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.WholeGenomeHealthy_S7_L001.bam"	"mean"	"sd"
"chr17-48"	"chr17"	48000001	49000000	"."	1000000	359.335141385252	353.881679228987	303.653676715836	346.459368477861	354.661816491764	345.596365017728	327.665640559469	352.58120583828	317.484557792237	340.146605723046	19.3416338312136
"chr17-49"	"chr17"	49000001	50000000	"."	1000000	370.000339645545	356.183348687387	349.442723204732	363.11606888545	367.766864700799	354.757106629998	381.38131933971	357.859367602326	350.036771945618	361.171545626841	10.4415520978635
"chr17-50"	"chr17"	50000001	51000000	"."	1000000	396.253135363189	330.864984644988	319.559345496189	308.148957540405	368.179622124706	341.902517593426	374.356961345371	345.455687456818	345.616100887751	347.815256939205	27.7711302902408
"chr17-51"	"chr17"	51000001	52000000	"."	1000000	341.286344329372	353.306261864387	362.93844216988	341.462358355584	361.059556562317	361.406031993742	352.870689833275	325.13476466524	320.297712101788	346.640240208398	15.7588068732062
"chr17-52"	"chr17"	52000001	53000000	"."	1000000	324.057947139668	369.993365437786	342.212873759117	348.12503851862	321.331654511304	320.3304486355	323.94686279776	332.260283046703	332.75596690123	335.001604527521	16.2222427836309
"chr17-53"	"chr17"	53000001	54000000	"."	1000000	307.64994981614	386.680469011186	351.370683056896	329.802668070271	309.877635997896	330.525467526575	292.957048116852	315.370165401755	308.241336489425	325.830602609666	28.4546303456955
"chr17-54"	"chr17"	54000001	55000000	"."	1000000	333.574585587314	338.345410384787	356.190582687306	289.826587092057	344.962017029959	333.332791569044	312.790529512633	334.899363928726	319.895832914709	329.313077856282	19.4783847880063
"chr17-55"	"chr17"	55000001	56000000	"."	1000000	342.106744195548	330.864984644988	334.983024313502	351.456378600138	338.151519535499	348.699196854142	337.58238125736	333.315915399512	332.75596690123	338.87956796688	7.20328058634478
"chr17-56"	"chr17"	56000001	57000000	"."	1000000	327.503626577608	374.021286989986	358.11854253947	313.145967662682	359.09895879876	358.894215745217	386.752887217734	350.733849220864	337.176637959097	351.716219190158	22.7990701455586
"chr17-57"	"chr17"	57000001	58000000	"."	1000000	365.734260341427	351.004592405987	366.794361874208	364.781738926209	369.005136972519	353.870583248166	347.085924426172	378.708106570309	335.97100039786	359.217300573651	13.182069152913
"chr17-58"	"chr17"	58000001	59000000	"."	1000000	335.379465292902	340.071662478587	331.127104609174	333.134008151789	348.676833845118	338.799685757012	338.408776315518	319.064878636587	314.269524295606	333.214659931366	10.6797349785145
"chr17-59"	"chr17"	59000001	60000000	"."	1000000	333.902745533784	328.563315186588	317.149395680984	409.754830026701	314.933914440752	316.636601211198	326.426047972233	349.942124956257	280.10979339391	330.824307600267	35.0752987158715
"chr17-60"	"chr17"	60000001	61000000	"."	1000000	335.051305346431	383.227964823586	325.343225052681	291.492257132816	341.763146994682	331.264237011435	333.037208437494	341.760974221986	300.203752747849	331.460452418773	26.2664207441871
"chr17-61"	"chr17"	61000001	62000000	"."	1000000	326.683226711432	314.177881071588	328.235164830928	351.456378600138	327.93577329381	335.696853920598	317.3357023325	332.788099223107	336.774758772018	330.120426528458	11.0423684104415
"chr17-62"	"chr17"	62000001	63000000	"."	1000000	352.771942455841	367.116278614786	311.847506087533	344.793698437102	345.477963809842	326.240604514384	335.929591141045	329.357294076477	309.84885323774	335.931525819417	18.7857702768254
"chr17-63"	"chr17"	63000001	64000000	"."	1000000	353.920502268488	338.345410384787	324.861235089641	394.76379965987	362.607396901967	341.607009799482	363.613825589323	356.803735249517	290.558652257958	347.453507466781	28.9889700218247
"chr17-64"	"chr17"	64000001	65000000	"."	1000000	367.37506007378	344.099584030787	358.11854253947	346.459368477861	329.689992345414	348.846950751114	352.457492304196	339.385801428165	297.792477625376	342.691696619574	19.9768758404527
"chr17-65"	"chr17"	65000001	66000000	"."	1000000	352.44378250937	329.138732551188	330.163124683092	308.148957540405	334.539892076316	352.688552072389	339.648368902754	326.454305106252	335.569121210782	334.310537405839	13.6326461465896
"chr17-66"	"chr17"	66000001	67000000	"."	1000000	352.936022429076	321.082889446788	325.343225052681	343.128028396343	352.907597440161	350.176735823863	367.332603351032	347.566952162436	322.307108037182	342.531240237729	16.1232719534921
"chr17-67"	"chr17"	67000001	68000000	"."	1000000	343.41938398143	342.373331936987	306.545616494082	318.142977784959	334.333513364363	320.478202532472	336.342788670124	343.872238927604	341.999188204042	331.945249099563	13.5826857073932
"chr17-68"	"chr17"	68000001	69000000	"."	1000000	341.942664222313	353.306261864387	304.135666678877	359.784728803932	353.113976152114	328.309159071993	335.516393611966	334.635455840523	335.167242023703	338.434616474423	16.6483909106862
"chr17-69"	"chr17"	69000001	70000000	"."	1000000	331.27746596202	385.529634281986	327.271184904846	351.456378600138	331.34102204104	339.686209138845	311.550936925397	338.330169075356	332.75596690123	338.79988531454	20.521418596192
"chr17-70"	"chr17"	70000001	71000000	"."	1000000	298.789631261435	346.976670853787	353.29864290906	353.122048640897	311.528665693522	322.546757090082	326.839245501312	321.703959518611	372.140127234951	334.105083189295	23.5569283701609
"chr17-71"	"chr17"	71000001	72000000	"."	1000000	333.738665560549	353.306261864387	358.11854253947	309.814627581164	315.140293152705	324.172049956775	332.624010908415	334.107639664119	336.372879584939	333.043885645836	15.7758582113126
"chr17-72"	"chr17"	72000001	73000000	"."	1000000	351.131142723488	366.540861250186	299.315767048467	269.838546602949	372.926332499632	377.067945072784	348.325517013408	377.388566129297	350.036771945618	345.841272253981	37.2914260916572
"chr17-73"	"chr17"	73000001	74000000	"."	1000000	403.14449423907	332.591236738788	341.248893833035	323.139987907236	360.440420426457	364.508863830156	380.968121810632	373.429944806262	331.952208527073	356.82490801319	26.5975780334414
"chr17-74"	"chr17"	74000001	75000000	"."	1000000	373.938259003191	343.524166666187	322.933275237476	361.450398844691	392.11955271129	357.416676775496	374.77015887445	362.87362127817	328.335295843364	357.484600581591	22.5062124434997
"chr17-75"	"chr17"	75000001	76000000	"."	1000000	365.242020421722	356.758766051987	350.406703130814	381.438439333799	358.686201374854	327.127127896217	362.787430531165	353.372930102887	276.091001523122	347.990068929618	30.5496236466549
"chr17-76"	"chr17"	76000001	77000000	"."	1000000	367.867299993486	325.110810998988	329.681134720051	338.131018274066	366.734971141033	344.562087738924	368.15899840919	344.400055104009	307.437578115267	343.564883832779	21.2192223658686
"chr17-77"	"chr17"	77000001	78000000	"."	1000000	359.499221358487	337.769993020187	321.969295311394	276.501226765985	366.322213717126	371.305543090873	392.124455095759	379.235922746713	294.979323315825	344.411910491372	39.5654240403732
"chr17-78"	"chr17"	78000001	79000000	"."	1000000	367.867299993486	358.485018145787	319.077355533148	384.769779415317	362.297828834037	331.855252599323	366.506208292874	334.371547752321	293.773685754588	346.555997368987	28.7406579475356
"chr17-79"	"chr17"	79000001	80000000	"."	1000000	367.04690012731	344.675001395387	335.465014276543	336.465348233307	377.053906738698	351.35876699964	393.364047682995	341.760974221986	313.06388673437	351.139316267804	24.362064276438
"chr17-80"	"chr17"	80000001	81000000	"."	1000000	363.601220689369	329.714149915788	321.005315385312	383.104109374558	358.067065238994	333.0372837751	379.315331694316	382.402819805141	336.372879584939	354.068908384835	24.5762071678222
"chr17-81"	"chr17"	81000001	82000000	"."	1000000	342.270824168783	303.244951144189	293.531887491975	274.835556725226	349.605538048908	331.264237011435	378.488936636159	325.398672753443	286.941739574249	320.62026039493	33.6525770894237
"chr17-82"	"chr17"	82000001	83000000	"."	1000000	381.157777825543	347.552088218387	330.163124683092	393.098129619111	374.061415415375	340.424978623705	376.422948990765	336.48281245794	346.821738448988	358.46500158699	22.7608880768122
"chr17-83"	"chr17"	83000001	83257441	"."	257441	92.2129449582244	68.4746663873974	95.4340126821199	94.9431923232599	87.5045738682037	85.2539985528983	90.0770613391732	88.6731176359747	95.245367337671	88.6465483427692	8.39453981228424
"chr18-0"	"chr18"	1	1000000	"."	1000000	541.956151596112	633.534518424576	573.086066055761	607.969564877015	543.188769861113	550.383266221051	581.368923413838	538.372499932703	859.217701974432	603.230829150734	101.37541657878
"chr18-1"	"chr18"	1000001	2000000	"."	1000000	301.578990806435	360.211270239587	341.248893833035	333.134008151789	330.515507193227	329.786698041714	316.922504803421	342.024882310188	438.450193102949	343.763660942483	39.0980550578044
"chr18-2"	"chr18"	2000001	3000000	"."	1000000	323.893867166432	345.825836124587	368.722321726372	294.823597214333	320.712518375445	336.878885096375	318.575294919736	342.28879039839	429.608850987216	342.369995778765	38.7046930708331
"chr18-3"	"chr18"	3000001	4000000	"."	1000000	336.035785185843	309.574542154788	344.622823574322	319.808647825718	325.252850038417	337.617654581235	340.061566431833	340.969249957379	367.719456177084	335.740286214069	16.5817811132756
"chr18-4"	"chr18"	4000001	5000000	"."	1000000	317.658828183492	344.099584030787	367.276351837249	334.799678192548	332.57929431276	332.594022084184	309.898146809082	336.746720546142	373.747643983266	338.822252219946	20.7364947141802
"chr18-5"	"chr18"	5000001	6000000	"."	1000000	315.361708558198	341.797914572387	364.384412059003	369.778749048486	340.008927943079	342.641287078286	316.096109745264	346.511319809627	336.774758772018	341.483909731817	18.3813946988443
"chr18-6"	"chr18"	6000001	7000000	"."	1000000	340.30186448996	347.552088218387	347.996753315609	309.814627581164	317.616837696145	343.380056563147	309.071751750925	352.845113926483	346.01798007483	334.95523040185	17.5833121894381
"chr18-7"	"chr18"	7000001	8000000	"."	1000000	326.190986791726	321.658306811388	317.149395680984	281.498236888262	331.856968820923	336.583377302431	346.672726897093	359.44281613154	341.999188204042	329.228000392043	22.1695641139983
"chr18-8"	"chr18"	8000001	9000000	"."	1000000	342.434904142018	369.417948073186	356.190582687306	396.429469700629	347.748129641328	337.174392890319	324.360060326839	366.568334513002	333.961604462466	352.698380715233	22.1401459211682
"chr18-9"	"chr18"	9000001	10000000	"."	1000000	338.168824837901	323.959976269788	340.284913906953	366.447408966968	337.326004687686	338.65193186004	346.672726897093	340.441433780974	358.878114061351	343.42570391875	12.5729572489422
"chr18-10"	"chr18"	10000001	11000000	"."	1000000	345.224263687018	317.054967894588	354.262622835142	346.459368477861	355.796899407507	349.290212442031	360.308245356693	338.330169075356	335.569121210782	344.699541154109	13.0902541365035
"chr18-11"	"chr18"	11000001	12000000	"."	1000000	344.075703874371	346.976670853787	357.154562613388	344.793698437102	351.359757100511	338.65193186004	358.655455240378	327.773845547264	332.354087714151	344.643968137888	10.4598763589017
"chr18-12"	"chr18"	12000001	13000000	"."	1000000	356.873941786723	318.205802623788	347.996753315609	354.787718681655	333.714377228503	327.865897381077	347.085924426172	336.48281245794	349.634892758539	341.405346740001	13.0705978946876
"chr18-13"	"chr18"	13000001	14000000	"."	1000000	373.610099056721	326.261645728188	314.739445865779	338.131018274066	356.931982323251	344.709841635896	347.499121955251	350.997757309066	364.906301867533	346.420801557306	18.3552294765384
"chr18-14"	"chr18"	14000001	15000000	"."	1000000	331.27746596202	310.725376883988	337.874964091748	376.441429211522	339.183413095266	318.852909665779	337.169183728281	334.371547752321	306.231940554031	332.458692327217	20.5596050681599
"chr18-15"	"chr18"	15000001	16000000	"."	1000000	349.654422964371	343.524166666187	406.799528806612	338.131018274066	367.560485988846	357.268922878524	353.697084891432	359.178908043338	405.094220575411	364.545417676532	24.9987357195534
"chr18-16"	"chr18"	16000001	17000000	"."	1000000	336.856185052019	286.557847570789	435.236936626032	401.426479822906	323.085873562908	319.000663562751	335.516393611966	336.48281245794	388.617173905181	351.420040685832	46.9822313800046
"chr18-17"	"chr18"	17000001	18000000	"."	1000000	315.361708558198	297.490777498189	421.741217660883	471.384621534782	323.705009698768	322.546757090082	318.575294919736	329.62120216468	361.289389183824	351.301775367682	57.8772101374327
"chr18-18"	"chr18"	18000001	19000000	"."	1000000	300.758590940259	273.32324818499	334.983024313502	378.107099252281	303.376706571366	345.300857223784	273.123566721071	315.106257313553	355.261201377642	319.926727988716	36.2818772983004
"chr18-19"	"chr18"	19000001	20000000	"."	1000000	282.381633937908	220.384850641792	356.672572650347	323.139987907236	293.367339041631	306.293828423151	284.279900006198	312.731084519732	321.905228850103	300.128491775344	37.6973396697373
"chr18-20"	"chr18"	20000001	21000000	"."	1000000	256.62107813997	215.781511724992	265.576469635596	233.193805706252	290.890794498191	303.486504380681	297.08902340764	254.671305115225	313.867645108527	270.130904190786	33.435899477385
"chr18-21"	"chr18"	21000001	22000000	"."	1000000	321.760827514374	331.440402009588	346.550783426486	354.787718681655	326.800690378067	317.079862902114	318.162097390658	332.788099223107	321.101470475946	330.052439111333	13.0506330773965
"chr18-22"	"chr18"	22000001	23000000	"."	1000000	330.621146069079	323.384558905188	312.329496050574	323.139987907236	335.36540692413	353.427321557249	325.599652914076	343.080514662997	326.32589990797	330.363776099833	12.1647763965286
"chr18-23"	"chr18"	23000001	24000000	"."	1000000	353.428262348782	308.999124790188	306.545616494082	349.790708559379	361.781882054153	354.461598836054	357.002665124063	377.124658041095	337.176637959097	345.145683800766	23.656431850714
"chr18-24"	"chr18"	24000001	25000000	"."	1000000	340.465944463195	387.255886375786	368.722321726372	394.76379965987	343.001419266402	343.232302666175	345.019936780778	333.05200731131	353.251805442248	356.529491521348	21.985522576395
"chr18-25"	"chr18"	25000001	26000000	"."	1000000	319.627787862315	353.306261864387	332.573074498297	338.131018274066	338.151519535499	326.831620102272	318.162097390658	338.066260987153	344.812342513594	334.406887003138	11.455374376776
"chr18-26"	"chr18"	26000001	27000000	"."	1000000	339.481464623783	325.110810998988	322.933275237476	374.775759170763	317.410458984192	344.857595532868	341.714356548148	330.940742605691	340.793550642806	337.557557149413	16.9130721912093
"chr18-27"	"chr18"	27000001	28000000	"."	1000000	323.893867166432	306.122037967189	347.514763352568	334.799678192548	331.65059010897	347.81267347231	309.484949280003	309.564187461304	338.382275520333	327.691669169073	16.2713641140019
"chr18-28"	"chr18"	28000001	29000000	"."	1000000	320.940427648197	343.524166666187	341.730883796076	419.748850271254	312.870127321219	323.581034368886	322.707270210524	318.273154371981	344.008584139436	338.598277643751	32.6221822392988
"chr18-29"	"chr18"	29000001	30000000	"."	1000000	303.219790538788	351.580009770587	380.290080839357	333.134008151789	308.742553082153	315.602323932393	300.807801169349	304.813841873663	346.821738448988	327.223571978563	27.5705543768566
"chr18-30"	"chr18"	30000001	31000000	"."	1000000	319.46370788908	363.088357062586	320.523325422271	381.438439333799	303.58308528332	315.306816138449	326.012850443154	321.176143342206	332.354087714151	331.438534736557	24.8394629546714
"chr18-31"	"chr18"	31000001	32000000	"."	1000000	342.763064088489	353.881679228987	314.257455902738	388.101119496834	343.930123470192	323.581034368886	320.64128256513	313.786716872541	347.223617636066	338.685121514429	23.8753973098292
"chr18-32"	"chr18"	32000001	33000000	"."	1000000	328.652186390255	352.155427135187	355.226602761224	394.76379965987	317.204080272238	322.399003193109	348.325517013408	329.357294076477	325.522141533812	341.511783559509	24.2603583937111
"chr18-33"	"chr18"	33000001	34000000	"."	1000000	295.015791877024	350.429175041387	358.600532502511	333.134008151789	304.924546911016	318.261894077891	311.964134454476	315.634073489958	339.186033894491	325.238910044505	21.3531720908818
"chr18-34"	"chr18"	34000001	35000000	"."	1000000	333.410505614078	333.166654103388	322.451285274435	359.784728803932	320.712518375445	313.9770310657	333.450405966572	347.566952162436	341.597309016963	334.013043375883	14.2250891512929
"chr18-35"	"chr18"	35000001	36000000	"."	1000000	340.63002443643	340.071662478587	363.902422095962	301.486277377369	353.320354864068	345.153103326812	344.606739251699	325.926488929847	316.278920231	336.819554776864	19.2027319203385
"chr18-36"	"chr18"	36000001	37000000	"."	1000000	342.434904142018	346.976670853787	344.140833611281	328.136998029512	351.256567744535	349.881228029919	305.766171518294	344.927871280413	315.877041043921	336.599809583742	16.2439735777768
"chr18-37"	"chr18"	37000001	38000000	"."	1000000	387.228736835248	361.937522333386	337.874964091748	446.399570923398	370.759356024122	360.667262508882	387.579282275892	325.662580841645	323.110866411339	366.802238027296	38.2423513856788
"chr18-38"	"chr18"	38000001	39000000	"."	1000000	331.441545935255	323.959976269788	342.212873759117	354.787718681655	317.823216408098	326.536112308328	333.037208437494	350.997757309066	354.055563816405	337.205774769467	13.8017647793691
"chr18-39"	"chr18"	39000001	40000000	"."	1000000	331.27746596202	340.647079843187	352.816652946019	289.826587092057	325.252850038417	315.750077829365	323.94686279776	316.425797754564	307.839457302346	322.642536840637	18.3707968369662
"chr18-40"	"chr18"	40000001	41000000	"."	1000000	323.401627246727	321.658306811388	361.974462243798	366.447408966968	307.091523386526	308.805644671677	321.054480094209	310.355911725911	335.97100039786	328.528929505007	22.1359158484805
"chr18-41"	"chr18"	41000001	42000000	"."	1000000	321.104507621433	361.937522333386	302.689696789754	316.4773077442	319.371056747748	348.55144295717	324.360060326839	338.330169075356	325.120262346733	328.660225104736	18.006384146192
"chr18-42"	"chr18"	42000001	43000000	"."	1000000	310.43930936114	347.552088218387	321.005315385312	323.139987907236	321.847601291188	331.559744805379	341.714356548148	306.661198491079	345.214221700672	327.681535967616	14.8010802512569
"chr18-43"	"chr18"	43000001	44000000	"."	1000000	301.4149108332	327.987897821988	351.852673019937	346.459368477861	311.735044405476	330.525467526575	303.7001838729	324.870856577038	356.064959751799	328.290151365197	20.2316245389997
"chr18-44"	"chr18"	44000001	45000000	"."	1000000	326.683226711432	379.200043271386	325.343225052681	368.113079007727	346.509857369608	338.504177963068	376.422948990765	353.372930102887	325.120262346733	348.807750090699	21.7728234945433
"chr18-45"	"chr18"	45000001	46000000	"."	1000000	361.46818103731	296.339942768989	341.730883796076	333.134008151789	361.5755033422	361.406031993742	366.506208292874	347.303044074234	321.905228850103	343.485448034146	23.2242892496775
"chr18-46"	"chr18"	46000001	47000000	"."	1000000	346.5369034729	308.999124790188	336.910984165666	293.157927173574	346.922614793515	342.19802538737	349.978307129723	344.400055104009	322.307108037182	332.37900556157	19.9044926005986
"chr18-47"	"chr18"	47000001	48000000	"."	1000000	358.186581572605	344.675001395387	379.808090876316	324.805657947994	357.86068652704	355.939137805775	376.009751461686	346.511319809627	363.700664306296	356.388543522525	16.6762611952252
"chr18-48"	"chr18"	48000001	49000000	"."	1000000	406.590173677011	394.736312115585	367.75834180029	369.778749048486	352.494840016254	365.543141108961	364.440220647481	352.317297750078	349.634892758539	369.254885435854	19.4789119445026
"chr18-49"	"chr18"	49000001	50000000	"."	1000000	348.998103071429	317.054967894588	369.686301652454	313.145967662682	345.581153165818	347.81267347231	352.457492304196	321.176143342206	307.839457302346	335.97247331867	21.5054688198504
"chr18-50"	"chr18"	50000001	51000000	"."	1000000	360.647781171134	378.049208542186	336.428994202625	348.12503851862	350.224674184768	344.118826048007	360.721442885772	331.9963749585	351.242409506854	351.283861113163	13.9115439811367
"chr18-51"	"chr18"	51000001	52000000	"."	1000000	354.740902134664	377.473791177586	392.821819878423	329.802668070271	338.770655671359	344.118826048007	335.929591141045	333.579823487714	365.71006024169	352.549793094529	21.8960721424263
"chr18-52"	"chr18"	52000001	53000000	"."	1000000	323.565707219962	311.300794248588	362.93844216988	326.471327988753	320.712518375445	322.990018780998	338.821973844596	342.816606574795	317.082678605158	329.633340867575	15.9357692708202
"chr18-53"	"chr18"	53000001	54000000	"."	1000000	324.386107086138	321.658306811388	376.434161135029	346.459368477861	321.744411935211	322.251249296137	284.693097535277	315.634073489958	363.700664306296	330.773493341477	27.4904188860703
"chr18-54"	"chr18"	54000001	55000000	"."	1000000	320.448187728492	307.848290060988	387.037940321931	384.769779415317	337.945140823546	314.124784962672	309.071751750925	338.330169075356	329.139054217521	336.523899817416	30.1562836719819
"chr18-55"	"chr18"	55000001	56000000	"."	1000000	333.574585587314	314.177881071588	367.276351837249	391.432459578352	325.356039394394	345.300857223784	318.575294919736	326.19039701805	364.102543493375	342.887378902649	26.2095708341432
"chr18-56"	"chr18"	56000001	57000000	"."	1000000	334.066825507019	360.211270239587	328.235164830928	366.447408966968	329.79318170139	326.536112308328	348.738714542487	329.093385988275	323.512745598418	338.514978853711	15.8679375311981
"chr18-57"	"chr18"	57000001	58000000	"."	1000000	326.190986791726	343.524166666187	315.22143582882	364.781738926209	355.796899407507	354.757106629998	359.895047827614	341.760974221986	311.456369986055	341.487191809567	19.6604989998664
"chr18-58"	"chr18"	58000001	59000000	"."	1000000	330.128906149373	360.211270239587	374.506201282864	353.122048640897	360.543609782433	365.099879418045	317.3357023325	340.969249957379	339.989792268648	349.10074000797	18.3372660036576
"chr18-59"	"chr18"	59000001	60000000	"."	1000000	347.029143392606	355.607931322787	340.284913906953	398.095139741388	361.88507141013	342.050271490398	375.596553932607	328.829477900073	327.531537469206	352.99000450735	22.8582550683619
"chr18-60"	"chr18"	60000001	61000000	"."	1000000	324.057947139668	330.289567280388	326.789194941805	338.131018274066	301.41610880781	325.058573338607	298.741813523955	317.481430107374	306.231940554031	318.688621551967	13.6951406712377
"chr18-61"	"chr18"	61000001	62000000	"."	1000000	321.924907487609	371.719617531586	324.379245126599	386.435449456075	325.356039394394	331.264237011435	335.516393611966	346.247411721425	327.933416656285	341.197413110819	22.9556428834069
"chr18-62"	"chr18"	62000001	63000000	"."	1000000	330.128906149373	318.781219988388	380.772070802398	298.154937295851	340.731253434916	346.335134502589	321.467677623288	339.91361760457	373.345764796187	338.847842466395	26.0891789626609
"chr18-63"	"chr18"	63000001	64000000	"."	1000000	349.3262630179	369.417948073186	354.744612798183	364.781738926209	340.008927943079	326.092850617412	363.613825589323	309.564187461304	342.401067391121	346.661269090858	19.582217508851
"chr18-64"	"chr18"	64000001	65000000	"."	1000000	331.113385988784	334.317488832588	351.852673019937	364.781738926209	326.387932954161	333.332791569044	288.411875296986	335.163272016928	362.49502674506	336.428465038855	22.8352122269739
"chr18-65"	"chr18"	65000001	66000000	"."	1000000	307.485869842905	359.060435510387	332.091084535256	349.790708559379	310.909529557662	317.670878490002	290.891060471458	323.287408047824	344.812342513594	326.222146392052	22.1625161564341
"chr18-66"	"chr18"	66000001	67000000	"."	1000000	296.984751555847	360.786687604187	359.564512428593	336.465348233307	295.947072941047	299.792656956379	274.363159308307	283.437286729276	351.644288693933	317.665084938986	34.2571920874135
"chr18-67"	"chr18"	67000001	68000000	"."	1000000	294.359471984083	380.350878000586	315.703425791861	331.46833811103	293.676907109561	326.092850617412	303.286986343822	299.799588197819	363.298785119217	323.115247919488	30.9323856543327
"chr18-68"	"chr18"	68000001	69000000	"."	1000000	310.111149414669	290.585769122989	393.785799804505	316.4773077442	303.58308528332	306.441582320123	281.800714831725	299.271772021415	335.569121210782	315.29181130597	33.1753385948611
"chr18-69"	"chr18"	69000001	70000000	"."	1000000	326.519146738197	349.853757676787	349.442723204732	329.802668070271	312.457369897312	322.694510987054	337.169183728281	330.149018341084	329.139054217521	331.914159206804	12.0656800454759
"chr18-70"	"chr18"	70000001	71000000	"."	1000000	315.853948477904	359.635852874987	354.262622835142	366.447408966968	333.301619804596	338.65193186004	348.325517013408	328.301661723668	313.06388673437	339.760494476787	18.8725171948445
"chr18-71"	"chr18"	71000001	72000000	"."	1000000	301.907150752906	332.015819374188	391.3758499893	349.790708559379	307.194712742503	280.880158143951	306.179369047373	310.883727902316	315.073282669764	321.700086575742	32.443109721326
"chr18-72"	"chr18"	72000001	73000000	"."	1000000	301.907150752906	311.876211613188	361.974462243798	349.790708559379	322.363548071071	312.203984302035	305.766171518294	329.62120216468	332.75596690123	325.362156236287	20.335199683705
"chr18-73"	"chr18"	73000001	74000000	"."	1000000	341.778584249077	310.149959519388	376.434161135029	373.110089130004	328.038962649787	334.071561053905	339.648368902754	325.662580841645	324.718383159655	339.290294515694	22.1664360300713
"chr18-74"	"chr18"	74000001	75000000	"."	1000000	332.918265694373	340.647079843187	335.947004239584	296.489267255092	338.357898247453	343.084548769203	338.821973844596	335.42718010513	371.738248047872	337.047940671832	19.1166621664053
"chr18-75"	"chr18"	75000001	76000000	"."	1000000	342.763064088489	357.334183416587	363.902422095962	344.793698437102	341.453578926752	344.562087738924	353.697084891432	350.733849220864	369.326972925399	352.062993526835	9.86530524110054
"chr18-76"	"chr18"	76000001	77000000	"."	1000000	368.687699859662	351.004592405987	335.947004239584	293.157927173574	365.29032015736	351.802028690556	331.384418321178	339.91361760457	370.130731299557	345.257593305781	24.1528880399229
"chr18-77"	"chr18"	77000001	78000000	"."	1000000	342.434904142018	313.027046342388	323.897255163558	348.12503851862	340.937632146869	327.718143484105	345.433134309857	321.440051430408	375.355160731581	337.596485141045	18.6497079719387
"chr18-78"	"chr18"	78000001	79000000	"."	1000000	377.548018414367	322.233724175988	333.055064461338	283.163906929021	355.074573915671	344.562087738924	311.964134454476	356.803735249517	430.010730174295	346.046219501511	41.9723408350289
"chr18-79"	"chr18"	79000001	80000000	"."	1000000	347.849543258782	331.440402009588	356.672572650347	388.101119496834	357.241550391181	346.630642296533	353.697084891432	330.676834517489	443.272743347895	361.731388095565	34.9237077617271
"chr18-80"	"chr18"	80000001	80373285	"."	373285	101.72958340587	94.9438651589964	67.9605847887824	78.2864919156705	97.7203201098925	96.6310486197496	99.580604507985	108.202316162945	108.105501324192	94.7955906660093	13.3813463382227
"chr19-0"	"chr19"	1	1000000	"."	1000000	343.255304008195	261.81490089299	281.48213841595	329.802668070271	320.712518375445	313.090507683868	340.474763960912	318.537062460183	362.49502674506	319.073876734764	31.1723951523103
"chr19-1"	"chr19"	1000001	2000000	"."	1000000	358.02250159937	310.149959519388	293.049897528934	323.139987907236	348.780023201095	341.607009799482	366.093010763796	339.121893339963	304.222544618637	331.5763142531	25.2663193793666
"chr19-2"	"chr19"	2000001	3000000	"."	1000000	371.805219351133	310.149959519388	328.717154793969	299.82060733661	376.537959958815	329.934451938686	366.919405821953	335.163272016928	260.41771322705	331.051749329392	37.8176031530979
"chr19-3"	"chr19"	3000001	4000000	"."	1000000	370.000339645545	309.574542154788	305.099646604959	326.471327988753	352.598029372231	346.039626708645	376.422948990765	342.816606574795	272.474088839413	333.499684097766	33.4215539260553
"chr19-4"	"chr19"	4000001	5000000	"."	1000000	372.133379297603	345.825836124587	346.068793463445	339.796688314825	358.4798226629	328.456912968965	341.714356548148	369.999139659632	267.249659407389	341.080509827499	31.1510526846266
"chr19-5"	"chr19"	5000001	6000000	"."	1000000	387.228736835248	297.490777498189	289.675967787647	288.160917051298	379.840019350068	358.598707951273	397.082825444704	363.137529366372	278.904155832674	337.79107079083	48.3129220360518
"chr19-6"	"chr19"	6000001	7000000	"."	1000000	361.46818103731	319.356637352988	308.955566309287	344.793698437102	372.204007007796	324.910819441635	364.440220647481	332.524191134905	265.240263471995	332.654842760055	33.3451971033627
"chr19-7"	"chr19"	7000001	8000000	"."	1000000	363.601220689369	301.518699050389	320.523325422271	343.128028396343	368.179622124706	335.253592229682	356.589467594984	362.87362127817	268.857176155704	335.613861437957	33.4105962074629
"chr19-8"	"chr19"	8000001	9000000	"."	1000000	403.964894105246	388.982138469585	331.127104609174	374.775759170763	361.5755033422	345.7441189147	378.07573910708	388.472705833794	311.054490798976	364.863606039058	30.312443787497
