""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"mean"	"sd"
"chr16-80"	"chr16"	80000001	81000000	"."	1000000	1.91709844559585	2.14745098039216	2.03161222339305	2.11590296495957	1.95287464655985	2.0327868852459	2.03295435769106	0.0892492352140975
"chr16-81"	"chr16"	81000001	82000000	"."	1000000	1.9259807549963	1.9356862745098	2.32665964172813	2.1266846361186	2.02262016965127	1.9344262295082	2.04534295108538	0.158016653965698
"chr16-82"	"chr16"	82000001	83000000	"."	1000000	2.02368615840118	1.96235294117647	2.08851422550053	1.98382749326146	1.96418473138549	2.00578592092575	2.00472524510848	0.0474487005657948
"chr16-83"	"chr16"	83000001	84000000	"."	1000000	2.03552923760178	2.05803921568627	2.01053740779768	2.03504043126685	2.23562676720075	2.03857280617165	2.06889097762083	0.0830683815667719
"chr16-84"	"chr16"	84000001	85000000	"."	1000000	2.03700962250185	2.20078431372549	2.16649104320337	2.23989218328841	1.95475966069746	1.94406943105111	2.09050104241128	0.128828463193316
"chr16-85"	"chr16"	85000001	86000000	"."	1000000	1.94078460399704	2.10039215686275	2.21285563751317	2.00269541778976	2.30160226201696	2.04243008678881	2.10012669416142	0.135286321110477
"chr16-86"	"chr16"	86000001	87000000	"."	1000000	1.96447076239822	2.05960784313725	2.31612223393045	2.05660377358491	2.14326107445806	1.8572806171649	2.0662243841123	0.156544702269135
"chr16-87"	"chr16"	87000001	88000000	"."	1000000	2.09770540340489	2.14901960784314	2.29504741833509	1.95687331536388	2.07728557964185	1.90356798457088	2.07991655152662	0.139727121592765
"chr16-88"	"chr16"	88000001	89000000	"."	1000000	2.12583271650629	2.12078431372549	1.79978925184405	1.94878706199461	2.186616399623	1.82835101253616	2.0016934593716	0.165771939941326
"chr16-89"	"chr16"	89000001	90000000	"."	1000000	1.85344189489267	2.0156862745098	2.00632244467861	1.99460916442049	2.1564561734213	1.90549662487946	1.98866876280039	0.104339266134637
"chr16-90"	"chr16"	90000001	90338345	"."	338345	0.538860103626943	0.538039215686275	0.465753424657534	0.522911051212938	0.46559849198869	0.466730954676953	0.499648873641555	0.0372676459308456
"chr17-0"	"chr17"	1	1000000	"."	1000000	2.039970392302	1.77098039215686	1.8840885142255	1.79514824797844	1.91705937794533	1.91128254580521	1.88642157840222	0.0967439013353529
"chr17-1"	"chr17"	1000001	2000000	"."	1000000	2.10658771280533	2.17411764705882	2.05057955742887	2.02964959568733	1.87747408105561	1.81677917068467	2.00919796078677	0.136521166054829
"chr17-2"	"chr17"	2000001	3000000	"."	1000000	1.95114729829756	2.03450980392157	1.99578503688093	1.81940700808625	1.95852968897267	1.92092574734812	1.94671743058452	0.0736850576180114
"chr17-3"	"chr17"	3000001	4000000	"."	1000000	2.09474463360474	1.98901960784314	2.08851422550053	1.96495956873315	1.95475966069746	2.13693346190935	2.03815519304806	0.0777460780999533
"chr17-4"	"chr17"	4000001	5000000	"."	1000000	2.13767579570688	2.0156862745098	2.04004214963119	1.97574123989218	2.00565504241282	1.8572806171649	2.00534685321963	0.0912379458624372
"chr17-5"	"chr17"	5000001	6000000	"."	1000000	2.07846039970392	2.07058823529412	1.88198103266596	2.07816711590297	1.94910461828464	1.8900675024108	1.99139481737707	0.0952979609867123
"chr17-6"	"chr17"	6000001	7000000	"."	1000000	2.15988156920799	2.08	2.13487881981033	2.10242587601078	2.06974552309142	2.11378977820636	2.11012026105448	0.0337614944269944
"chr17-7"	"chr17"	7000001	8000000	"."	1000000	2.15692079940785	1.98588235294118	2.05479452054795	1.91374663072776	1.83977379830349	1.68756027000964	1.93977972865631	0.165407171876228
"chr17-8"	"chr17"	8000001	9000000	"."	1000000	2.17912657290896	2.12862745098039	1.98524762908325	2.04043126684636	2.02827521206409	1.78399228543877	2.02428340288697	0.137407706106244
"chr17-9"	"chr17"	9000001	10000000	"."	1000000	2.09178386380459	2.0878431372549	2.15595363540569	1.98652291105121	1.98491988689915	2.01735776277724	2.05406353286546	0.0687537213027217
"chr17-10"	"chr17"	10000001	11000000	"."	1000000	2.21613619541081	2.16470588235294	1.99367755532139	2.22911051212938	2.14326107445806	2.04628736740598	2.13219643117976	0.0940057020179994
"chr17-11"	"chr17"	11000001	12000000	"."	1000000	2.05773501110289	2.0878431372549	2.03371970495258	2.17250673854447	1.99057492931197	1.95756991321119	2.04999157239633	0.0759467470976978
"chr17-12"	"chr17"	12000001	13000000	"."	1000000	2.03700962250185	1.87607843137255	2.06743940990516	2.05929919137466	2.05655042412818	1.90549662487946	2.00031228402698	0.085929027325151
"chr17-13"	"chr17"	13000001	14000000	"."	1000000	1.94226498889711	2.06117647058824	2.08640674394099	2.03504043126685	2.00565504241282	2.03857280617165	2.02818608054628	0.0500458976217107
"chr17-14"	"chr17"	14000001	15000000	"."	1000000	2.05625462620281	2.02509803921569	2.19178082191781	1.90835579514825	2.17907634307257	2.0327868852459	2.0655587518005	0.106140148244293
"chr17-15"	"chr17"	15000001	16000000	"."	1000000	2.12879348630644	2.03294117647059	2.20231822971549	2.16711590296496	1.94721960414703	1.91513982642237	2.06558803767115	0.118919762406379
"chr17-16"	"chr17"	16000001	17000000	"."	1000000	2.11695040710585	2.01411764705882	2.16649104320337	2.10242587601078	2.30537229029218	2.06171648987464	2.12784562559094	0.101075387833564
"chr17-17"	"chr17"	17000001	18000000	"."	1000000	2.06957809030348	2.08941176470588	2.01264488935722	1.94878706199461	2.11310084825636	1.82642237222758	2.00999083780752	0.107647876210292
"chr17-18"	"chr17"	18000001	19000000	"."	1000000	2.02368615840118	2.07686274509804	1.93677555321391	1.92991913746631	1.96418473138549	1.77627772420444	1.95128434162823	0.10244283437917
"chr17-19"	"chr17"	19000001	20000000	"."	1000000	2.07698001480385	1.98588235294118	2.06322444678609	1.94070080862534	2.17530631479736	1.86113789778206	2.01720530595598	0.111245501058476
"chr17-20"	"chr17"	20000001	21000000	"."	1000000	2	1.93098039215686	2.15595363540569	1.9811320754717	2	1.90549662487946	1.99559378798562	0.0874707275862691
"chr17-21"	"chr17"	21000001	22000000	"."	1000000	2.24130273871206	2.29490196078431	2.2550052687039	2.6199460916442	2.39019792648445	2.41080038572806	2.36869239534283	0.141394417316473
"chr17-22"	"chr17"	22000001	23000000	"."	1000000	2.06957809030348	2.12549019607843	1.98314014752371	2.45283018867925	2.5636192271442	1.95178399228544	2.19107364033575	0.255681416918207
"chr17-23"	"chr17"	23000001	24000000	"."	1000000	0.923760177646188	1.27843137254902	1.06427818756586	1.05660377358491	1.25541941564562	0.813886210221794	1.0653965228689	0.181598128694751
"chr17-24"	"chr17"	24000001	25000000	"."	1000000	0.473723168023686	0.495686274509804	0.65331928345627	0.61455525606469	0.582469368520264	0.314368370298939	0.522353620145609	0.122964207951602
"chr17-25"	"chr17"	25000001	26000000	"."	1000000	0.815692079940785	1.08549019607843	1.17597471022129	1.29649595687332	1.02921771913289	0.675024108003857	1.01298246170843	0.230480660238435
"chr17-26"	"chr17"	26000001	27000000	"."	1000000	3.88156920799408	5.01803921568627	6.80505795574289	6.09164420485175	5.8737040527804	4.13114754098361	5.30019369633983	1.15574218395258
"chr17-27"	"chr17"	27000001	28000000	"."	1000000	2.06217616580311	1.97647058823529	2.06533192834563	2.08086253369272	2.10744580584354	2.2082931533269	2.08343002920787	0.0753574671854281
"chr17-28"	"chr17"	28000001	29000000	"."	1000000	2.00740192450037	2.02666666666667	2.12855637513172	2.06199460916442	2.13572101790763	2.06171648987464	2.07034284720757	0.0522998960889944
"chr17-29"	"chr17"	29000001	30000000	"."	1000000	2.02812731310141	2.00627450980392	2.04847207586934	2.06738544474394	1.98114985862394	1.83413693346191	1.99425768926741	0.0841295374931104
"chr17-30"	"chr17"	30000001	31000000	"."	1000000	1.920059215396	1.98901960784314	2.11169652265543	2.08355795148248	1.87747408105561	1.9556412729026	1.98957477522254	0.0919753533259752
"chr17-31"	"chr17"	31000001	32000000	"."	1000000	2.00888230940044	2.11294117647059	2.03371970495258	2.01617250673854	1.86050895381715	2.02121504339441	2.00890661579562	0.0820549041081275
"chr17-32"	"chr17"	32000001	33000000	"."	1000000	1.96891191709845	2.07843137254902	2.1159114857745	1.86253369272237	1.97926484448633	1.96528447444552	1.99505629784603	0.0904863310254022
"chr17-33"	"chr17"	33000001	34000000	"."	1000000	2.19541080680977	2.07372549019608	2.14963119072708	2.19946091644205	2.062205466541	1.96335583413693	2.10729828414215	0.0915748502912094
"chr17-34"	"chr17"	34000001	35000000	"."	1000000	2.13471502590674	2.10196078431373	2.01053740779768	2.06469002695418	2.13572101790763	1.96335583413693	2.06849668283615	0.0699316702641923
"chr17-35"	"chr17"	35000001	36000000	"."	1000000	1.94522575869726	2.0956862745098	2.13698630136986	1.95417789757412	1.95475966069746	1.89199614271938	1.99647200592798	0.0966000346876198
"chr17-36"	"chr17"	36000001	37000000	"."	1000000	2.25314581791266	1.9921568627451	2.17281348788198	1.91105121293801	1.8737040527804	1.75506268081003	1.99298901917803	0.188451978894335
"chr17-37"	"chr17"	37000001	38000000	"."	1000000	2.22501850481125	1.99843137254902	2.22550052687039	1.92452830188679	2.01508011310085	1.76856316297011	2.0261869970314	0.177120365513899
"chr17-38"	"chr17"	38000001	39000000	"."	1000000	2.02812731310141	1.94352941176471	2.03582718651212	1.83018867924528	1.67389255419416	1.62391513982642	1.85591338077402	0.177380782639906
"chr17-39"	"chr17"	39000001	40000000	"."	1000000	2.08586232420429	2.05490196078431	2.13066385669125	1.8733153638814	2.00188501413761	1.85149469623915	1.99968720265634	0.114512353883755
"chr17-40"	"chr17"	40000001	41000000	"."	1000000	1.98075499629904	1.93725490196078	2.17281348788198	2.14824797843666	2.05655042412818	2.02121504339441	2.05280613868351	0.0928077378662194
"chr17-41"	"chr17"	41000001	42000000	"."	1000000	2.1139896373057	1.9278431372549	1.99578503688093	2.04043126684636	1.87935909519321	1.87849566055931	1.97265063900673	0.0945328626904703
"chr17-42"	"chr17"	42000001	43000000	"."	1000000	2.06365655070318	2.06588235294118	2.09905163329821	1.92722371967655	2.05655042412818	1.89199614271938	2.01739347057778	0.0854960123717841
"chr17-43"	"chr17"	43000001	44000000	"."	1000000	2.37749814951887	2.21960784313726	2.463645943098	2.06469002695418	2.01508011310085	1.9344262295082	2.17915805088623	0.210630721310864
"chr17-44"	"chr17"	44000001	45000000	"."	1000000	2.05181347150259	2.03607843137255	2.07797681770285	1.90566037735849	1.92271442035815	1.77242044358727	1.96111066031365	0.116325292528158
"chr17-45"	"chr17"	45000001	46000000	"."	1000000	2.09770540340489	2.13960784313725	2.11380400421496	2.24258760107817	2.11498586239397	2.00964320154291	2.11972231929536	0.0750345637075212
"chr17-46"	"chr17"	46000001	47000000	"."	1000000	2.35825314581791	2.44549019607843	2.44467860906217	1.54177897574124	1.78322337417531	1.83027965284474	2.06728399228663	0.395764245922978
"chr17-47"	"chr17"	47000001	48000000	"."	1000000	1.960029607698	2.12862745098039	2	1.98382749326146	2.11310084825636	1.90742526518804	2.01550177756404	0.087549136074138
"chr17-48"	"chr17"	48000001	49000000	"."	1000000	1.96743153219837	1.98274509803922	2.22550052687039	2.01617250673854	2.13383600377003	1.89392478302797	2.03660174177409	0.121323020804024
"chr17-49"	"chr17"	49000001	50000000	"."	1000000	2.08734270910437	2.10509803921569	2.18967334035827	2.07277628032345	2.07728557964185	1.83027965284474	2.06040926691473	0.120688930383099
"chr17-50"	"chr17"	50000001	51000000	"."	1000000	2.05033308660252	2.14117647058824	2.12855637513172	2.09164420485175	1.86427898209237	1.88042430086789	2.02606890335575	0.12331312461891
"chr17-51"	"chr17"	51000001	52000000	"."	1000000	2.13915618060696	2.11764705882353	2.1159114857745	2.1644204851752	1.92459943449576	2.05400192864031	2.08595609558604	0.0871155472869166
"chr17-52"	"chr17"	52000001	53000000	"."	1000000	1.98963730569948	1.93411764705882	2.13487881981033	2.04312668463612	1.89820923656927	2.11957569913211	2.01992423215102	0.0967242823754799
"chr17-53"	"chr17"	53000001	54000000	"."	1000000	1.85048112509252	1.94352941176471	1.71759747102213	1.79245283018868	1.9057492931197	1.92092574734812	1.85512264642264	0.086684583475313
"chr17-54"	"chr17"	54000001	55000000	"."	1000000	1.93930421909697	1.95764705882353	1.89884088514225	1.94609164420485	2.15268614514609	2.09836065573771	1.99882176802523	0.101584029180055
"chr17-55"	"chr17"	55000001	56000000	"."	1000000	2.18504811250925	2.08627450980392	2.0695468914647	2.07008086253369	2.11310084825636	2.08100289296046	2.1008423529214	0.0442094607045649
"chr17-56"	"chr17"	56000001	57000000	"."	1000000	2.03849000740192	2.00313725490196	2.1159114857745	1.87870619946092	2.20923656927427	2.02121504339441	2.04444942670133	0.111368301060238
"chr17-57"	"chr17"	57000001	58000000	"."	1000000	2.0059215396003	2.01098039215686	1.97471022128556	2.2722371967655	2.19792648444863	2.08871745419479	2.09174888140861	0.119538139804778
"chr17-58"	"chr17"	58000001	59000000	"."	1000000	1.99111769059956	1.94039215686275	2.02739726027397	1.89757412398922	1.99434495758718	1.89392478302797	1.95745849539011	0.0553153031346121
"chr17-59"	"chr17"	59000001	60000000	"."	1000000	2.16432272390822	1.93725490196078	2.14963119072708	1.91374663072776	2.02639019792648	1.73191899710704	1.98721077372623	0.162696356859266
"chr17-60"	"chr17"	60000001	61000000	"."	1000000	2.01332346410067	1.98117647058824	1.91359325605901	1.81401617250674	2.03770028275212	1.91128254580521	1.94518203196866	0.0822799972369606
"chr17-61"	"chr17"	61000001	62000000	"."	1000000	1.89489267209474	2	1.96206533192835	1.96765498652291	1.98491988689915	1.87270973963356	1.94704043617979	0.0512537161834125
"chr17-62"	"chr17"	62000001	63000000	"."	1000000	1.9940784603997	1.89960784313725	2.07376185458377	1.74393530997305	2.02262016965127	1.89392478302797	1.93798807012884	0.118164574652193
"chr17-63"	"chr17"	63000001	64000000	"."	1000000	2.08882309400444	1.99686274509804	2.34141201264489	1.92452830188679	2.09048067860509	1.96142719382835	2.06725567101127	0.150128069906267
"chr17-64"	"chr17"	64000001	65000000	"."	1000000	2.039970392302	2.02509803921569	2.26975763962065	1.92722371967655	2.27709707822809	1.92671166827387	2.07764308955281	0.158919092083099
"chr17-65"	"chr17"	65000001	66000000	"."	1000000	2.03552923760178	2.00470588235294	2.19388830347734	2.05929919137466	1.97549481621112	2.06750241080039	2.05606997363637	0.0757463770898449
"chr17-66"	"chr17"	66000001	67000000	"."	1000000	2.04441154700222	2.04862745098039	2.07586933614331	2.05929919137466	2.11310084825636	1.98649951783992	2.05463464859948	0.0416508359815947
"chr17-67"	"chr17"	67000001	68000000	"."	1000000	2.06365655070318	2.05019607843137	1.94731296101159	2.01347708894879	1.75494816211122	2.01542912246866	1.9741699939458	0.11472984314247
"chr17-68"	"chr17"	68000001	69000000	"."	1000000	2.02812731310141	2.05176470588235	2.04847207586934	2.05660377358491	2.04524033930254	2.02507232401157	2.04254675529202	0.0129476735887311
"chr17-69"	"chr17"	69000001	70000000	"."	1000000	2.06365655070318	1.9356862745098	1.95152792413066	2.02425876010782	2.00377002827521	2.1542912246866	2.02219846040221	0.0799872572076582
"chr17-70"	"chr17"	70000001	71000000	"."	1000000	2.05921539600296	2.02509803921569	1.87565858798736	2.0188679245283	1.95852968897267	2.07521697203472	2.00209776812361	0.0738974097052607
"chr17-71"	"chr17"	71000001	72000000	"."	1000000	1.95410806809771	2.11294117647059	1.77028451001054	2.16172506738544	2.08482563619227	2.08678881388621	2.02844554534046	0.143985259656059
"chr17-72"	"chr17"	72000001	73000000	"."	1000000	1.98815692079941	2.09725490196078	2.11169652265543	2.32614555256065	2.06032045240339	1.94021215043394	2.0872977501356	0.134114555489115
"chr17-73"	"chr17"	73000001	74000000	"."	1000000	2.12583271650629	2.10196078431373	2.09905163329821	1.94070080862534	2.0923656927427	2.02314368370299	2.06384255319821	0.0695259892931277
"chr17-74"	"chr17"	74000001	75000000	"."	1000000	1.9940784603997	2.18352941176471	2.06533192834563	2.08355795148248	1.98680490103676	2.0443587270974	2.05961023002111	0.0718189834216209
"chr17-75"	"chr17"	75000001	76000000	"."	1000000	2.04441154700222	2.21647058823529	2.09694415173867	1.96495956873315	1.97549481621112	1.9556412729026	2.04232032413718	0.101271953816973
"chr17-76"	"chr17"	76000001	77000000	"."	1000000	2.12583271650629	2.20392156862745	1.99367755532139	2.09164420485175	2.27521206409048	1.85342333654773	2.09061857432418	0.150872498951209
"chr17-77"	"chr17"	77000001	78000000	"."	1000000	2.10510732790526	2.16941176470588	2.11801896733404	1.8355795148248	2.01696512723845	1.9556412729026	2.0334539958185	0.123491669508964
"chr17-78"	"chr17"	78000001	79000000	"."	1000000	2.01480384900074	2.0721568627451	2.20442571127503	1.8355795148248	1.91328934967012	1.98457087753134	2.00413769417452	0.127987347643658
"chr17-79"	"chr17"	79000001	80000000	"."	1000000	2.00148038490007	2.22274509803922	2.13698630136986	1.93261455525606	2.18284637134779	1.93056894889103	2.06787360996734	0.129256427274966
"chr17-80"	"chr17"	80000001	81000000	"."	1000000	1.88897113249445	2.12549019607843	2.16859852476291	2.15094339622642	2.05278039585297	1.96142719382835	2.05803513987392	0.112560860825778
"chr17-81"	"chr17"	81000001	82000000	"."	1000000	1.78090303478905	1.84627450980392	1.9304531085353	1.67654986522911	1.95475966069746	1.87463837994214	1.84392975983283	0.102670805183454
"chr17-82"	"chr17"	82000001	83000000	"."	1000000	2.00148038490007	2.07058823529412	2.02528977871444	2.23989218328841	1.95852968897267	1.8572806171649	2.02551014805577	0.127559183144349
"chr17-83"	"chr17"	83000001	83257441	"."	257441	0.455958549222798	0.516078431372549	0.533192834562698	0.439353099730458	0.518378887841659	0.565091610414658	0.50467556885747	0.0477943756532022
"chr18-0"	"chr18"	1	1000000	"."	1000000	3.29681717246484	4.58196078431373	3.89884088514225	3.91105121293801	4.34118755890669	4.06943105110897	4.01654811081241	0.440653169293047
"chr18-1"	"chr18"	1000001	2000000	"."	1000000	1.94966691339748	1.9356862745098	1.81032665964173	1.80323450134771	2.03393025447691	1.9672131147541	1.91667628635462	0.0915767512799708
"chr18-2"	"chr18"	2000001	3000000	"."	1000000	2.02812731310141	2.13176470588235	2.07376185458377	2.03504043126685	1.97926484448633	2.14079074252652	2.06479164864121	0.063064982243784
"chr18-3"	"chr18"	3000001	4000000	"."	1000000	2.09178386380459	1.95921568627451	2.1390937829294	1.83288409703504	2.0320452403393	1.91128254580521	1.99438420269801	0.114952950728156
"chr18-4"	"chr18"	4000001	5000000	"."	1000000	2.00148038490007	1.92470588235294	1.88619599578504	2.01617250673854	1.94721960414703	1.94214079074253	1.95298586077769	0.0484887195184161
"chr18-5"	"chr18"	5000001	6000000	"."	1000000	1.98519615099926	2.02352941176471	2.26343519494204	1.91644204851752	2.16211121583412	2.08486017357763	2.07259569927255	0.125708633271508
"chr18-6"	"chr18"	6000001	7000000	"."	1000000	2.01628423390081	2.13960784313725	2.09694415173867	2.10512129380054	2.05655042412818	2.15814850530376	2.09544274200154	0.0524541310099821
"chr18-7"	"chr18"	7000001	8000000	"."	1000000	2.04441154700222	2.03294117647059	2.11169652265543	2.07816711590297	2.01131008482564	2.19864995178399	2.07952939977347	0.0682405840960822
"chr18-8"	"chr18"	8000001	9000000	"."	1000000	1.94670614359734	2.10509803921569	2.07165437302424	2.17250673854447	1.96606974552309	2.06750241080039	2.05492290845087	0.0853081934992353
"chr18-9"	"chr18"	9000001	10000000	"."	1000000	1.95410806809771	2.04549019607843	2.16016859852476	1.85175202156334	1.90386427898209	1.93056894889103	1.97432535202289	0.111278473064794
"chr18-10"	"chr18"	10000001	11000000	"."	1000000	1.98223538119911	2.02196078431373	2.10748155953635	2.05121293800539	2.14137606032045	2.08486017357763	2.06485448282544	0.058180278831144
"chr18-11"	"chr18"	11000001	12000000	"."	1000000	1.92894152479645	1.96862745098039	1.98735511064278	2.17520215633423	2.12818096135721	1.90742526518804	2.01595541154985	0.109874675858339
"chr18-12"	"chr18"	12000001	13000000	"."	1000000	1.98815692079941	1.93411764705882	2.19810326659642	2.07816711590297	2.14137606032045	1.86306653809065	2.03383125812812	0.127833003924495
"chr18-13"	"chr18"	13000001	14000000	"."	1000000	2.10066617320503	1.93411764705882	2.21285563751317	1.95956873315364	2.06409048067861	1.95756991321119	2.03814476413674	0.108253532421798
"chr18-14"	"chr18"	14000001	15000000	"."	1000000	2.0340488527017	1.9356862745098	1.9304531085353	1.99191374663073	2.11875589066918	1.94214079074253	1.99216644396487	0.0738650111030694
"chr18-15"	"chr18"	15000001	16000000	"."	1000000	2.68541820873427	2.46745098039216	2.22128556375132	2.37735849056604	2.11498586239397	2.37029893924783	2.37279967418093	0.198060971220081
"chr18-16"	"chr18"	16000001	17000000	"."	1000000	2.5980754996299	2.83764705882353	2.23393045310854	2.78975741239892	2.65032987747408	1.88235294117647	2.49868220710191	0.369446408467853
"chr18-17"	"chr18"	17000001	18000000	"."	1000000	2.53737971872687	2.78588235294118	2.16859852476291	2.55795148247978	2.63147973609802	1.7145612343298	2.39930884155643	0.392346783979655
"chr18-18"	"chr18"	18000001	19000000	"."	1000000	2.49444855662472	2.54745098039216	1.78292939936776	2.3989218328841	2.23562676720075	1.62198649951784	2.18022733933122	0.388320239597383
"chr18-19"	"chr18"	19000001	20000000	"."	1000000	2.32864544781643	2.29333333333333	1.66069546891465	2.28840970350404	2.16022620169651	1.42140790742527	2.02545301044837	0.387017856838684
"chr18-20"	"chr18"	20000001	21000000	"."	1000000	2.01628423390081	1.83529411764706	1.54478398314015	1.96765498652291	1.57964184731385	1.32304725168756	1.71111773670206	0.271996049069322
"chr18-21"	"chr18"	21000001	22000000	"."	1000000	1.97335307179867	2.10509803921569	2.22128556375132	1.8733153638814	2.00754005655042	1.93249758919961	2.01884828073285	0.125899830166629
"chr18-22"	"chr18"	22000001	23000000	"."	1000000	1.9940784603997	2.03921568627451	2.00421496311907	2.23989218328841	2.01885014137606	2.02507232401157	2.05355395974489	0.0926442117277597
"chr18-23"	"chr18"	23000001	24000000	"."	1000000	2.13619541080681	2.12705882352941	2.20021074815595	2.02964959568733	2.05089538171536	2.03664416586307	2.09677568762632	0.068405422652842
"chr18-24"	"chr18"	24000001	25000000	"."	1000000	2.10510732790526	1.95607843137255	2.17702845100105	2.02695417789757	2.01696512723845	1.92864030858245	2.03512897066622	0.0927556018373665
"chr18-25"	"chr18"	25000001	26000000	"."	1000000	2.05477424130274	1.89490196078431	1.99578503688093	2	1.937794533459	1.99614271938284	1.97989974863497	0.0557204797593957
"chr18-26"	"chr18"	26000001	27000000	"."	1000000	1.91117690599556	1.93098039215686	1.95574288724974	1.97574123989218	1.95475966069746	1.99807135969142	1.95441207428054	0.0309233953230536
"chr18-27"	"chr18"	27000001	28000000	"."	1000000	1.96891191709845	1.96235294117647	1.77871443624868	2.08894878706199	2.1262959472196	2.20057859209257	2.02096710348296	0.150204979078751
"chr18-28"	"chr18"	28000001	29000000	"."	1000000	1.98815692079941	1.95921568627451	1.7913593256059	2.00539083557951	1.92648444863336	1.98264223722276	1.94220824235258	0.0787783163064309
"chr18-29"	"chr18"	29000001	30000000	"."	1000000	1.73649148778682	1.92627450980392	1.76606954689146	2.05660377358491	1.88501413760603	1.99228543876567	1.8937898157398	0.12521762779344
"chr18-30"	"chr18"	30000001	31000000	"."	1000000	1.87712805329386	1.85411764705882	1.79768177028451	2.13746630727763	2	1.99421407907425	1.94343464283151	0.124132563809933
"chr18-31"	"chr18"	31000001	32000000	"."	1000000	2.1139896373057	1.91686274509804	1.97892518440464	1.74123989218329	1.99811498586239	2.06364513018322	1.96879626250621	0.130781189999376
"chr18-32"	"chr18"	32000001	33000000	"."	1000000	2.00888230940044	2.05333333333333	1.94309799789252	2.05929919137466	1.85296889726673	2.0443587270974	1.99365674272751	0.081267450027636
"chr18-33"	"chr18"	33000001	34000000	"."	1000000	1.87860843819393	1.81803921568627	1.80821917808219	1.92991913746631	1.87935909519321	2.08486017357763	1.89983420636659	0.101087297858515
"chr18-34"	"chr18"	34000001	35000000	"."	1000000	1.93782383419689	2.01254901960784	1.95152792413066	1.98652291105121	2.05655042412818	1.94599807135969	1.98182869741241	0.0462331242558458
"chr18-35"	"chr18"	35000001	36000000	"."	1000000	2.07846039970392	1.98745098039216	2.07165437302424	1.92991913746631	2.062205466541	1.89392478302797	2.0039358566926	0.0792309467286611
"chr18-36"	"chr18"	36000001	37000000	"."	1000000	1.95854922279793	2.00470588235294	2.04004214963119	2.02964959568733	2.48444863336475	2.02892960462874	2.09105418141048	0.194938452445811
"chr18-37"	"chr18"	37000001	38000000	"."	1000000	2.01332346410067	2.13960784313725	1.97260273972603	2.09973045822102	2.47313854853911	2.00964320154291	2.11800770921117	0.184804112280364
"chr18-38"	"chr18"	38000001	39000000	"."	1000000	2.01924500370096	1.99058823529412	1.85247629083246	2.1266846361186	1.92082940622055	2.02892960462874	1.98979219613257	0.094605393780663
"chr18-39"	"chr18"	39000001	40000000	"."	1000000	2.04441154700222	1.82117647058824	1.9072708113804	1.99191374663073	2.0942507068803	1.98264223722276	1.97361091995077	0.097591512433216
"chr18-40"	"chr18"	40000001	41000000	"."	1000000	2.02368615840118	1.94196078431373	1.71338250790306	1.98921832884097	1.81526861451461	2.12729026036644	1.93513444239	0.14918355649962
"chr18-41"	"chr18"	41000001	42000000	"."	1000000	1.96150999259808	2	1.67123287671233	2.20485175202156	1.94721960414703	2.01735776277724	1.96702866470937	0.172103428635748
"chr18-42"	"chr18"	42000001	43000000	"."	1000000	2.00888230940044	1.93411764705882	1.81664910432034	1.86792452830189	1.98114985862394	2.24493731918997	1.9756101278159	0.149840771481658
"chr18-43"	"chr18"	43000001	44000000	"."	1000000	1.88452997779423	2.06588235294118	1.87987355110643	1.87061994609164	1.90009425070688	2.09643201542912	1.94957201567825	0.102825848166099
"chr18-44"	"chr18"	44000001	45000000	"."	1000000	2.05329385640266	1.94823529411765	2.01053740779768	1.83018867924528	2.04147031102733	2.08293153326905	1.99444284697661	0.0926054811915758
"chr18-45"	"chr18"	45000001	46000000	"."	1000000	1.9940784603997	2.05333333333333	2.10748155953635	1.87601078167116	2.10744580584354	1.92478302796528	2.01052216145823	0.0962735890706973
"chr18-46"	"chr18"	46000001	47000000	"."	1000000	2.07105847520355	1.99058823529412	2.1159114857745	2.04582210242588	2.04712535344015	1.98842815814851	2.04315563504778	0.0486893813079247
"chr18-47"	"chr18"	47000001	48000000	"."	1000000	2.04145077720207	2.20078431372549	2	2.2533692722372	1.94156456173421	2.02121504339441	2.0763973280489	0.122534863444128
"chr18-48"	"chr18"	48000001	49000000	"."	1000000	2.04589193190229	2.0878431372549	2.22128556375132	1.98652291105121	2.16399622997172	1.90549662487946	2.06850606646849	0.115445730387906
"chr18-49"	"chr18"	49000001	50000000	"."	1000000	1.97631384159882	2.10980392156863	2.06743940990516	2.05929919137466	2.03770028275212	1.97107039537126	2.03693784042844	0.0543216575744212
"chr18-50"	"chr18"	50000001	51000000	"."	1000000	1.91413767579571	2.11294117647059	1.95995785036881	2.06199460916442	1.9057492931197	2.0443587270974	1.9998565553361	0.0853528234234437
"chr18-51"	"chr18"	51000001	52000000	"."	1000000	2.01628423390081	2.02823529411765	2.10748155953635	2.15363881401617	2.00565504241282	1.84185149469624	2.02552440644667	0.107101387673628
"chr18-52"	"chr18"	52000001	53000000	"."	1000000	2.03256846780163	1.9356862745098	1.77028451001054	2.11320754716981	2.13760603204524	2.01928640308582	2.00143987243714	0.134221504582605
"chr18-53"	"chr18"	53000001	54000000	"."	1000000	1.960029607698	1.99843137254902	1.90516332982086	1.95148247978437	1.89443920829406	1.81870781099325	1.92137563485659	0.0630352764832804
