""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"mean"	"sd"
"chr16-87"	"chr16"	87000001	88000000	"."	1000000	2.09770540340489	2.14901960784314	2.29504741833509	1.95687331536388	2.07728557964185	1.90356798457088	1.91165270373191	2.3086876155268	1.9421686746988	2.12435233160622	2.20628683693517	1.94915254237288	2.07681666783596	0.145280182168725
"chr16-88"	"chr16"	88000001	89000000	"."	1000000	2.12583271650629	2.12078431372549	1.79978925184405	1.94878706199461	2.186616399623	1.82835101253616	1.87357197258187	2.37892791127542	2.00803212851406	2.05440414507772	2.27897838899804	1.86440677966102	2.03904017352814	0.185359224328047
"chr16-89"	"chr16"	89000001	90000000	"."	1000000	1.85344189489267	2.0156862745098	2.00632244467861	1.99460916442049	2.1564561734213	1.90549662487946	1.89489718202589	2.21072088724584	1.93734939759036	1.90673575129534	2.23182711198428	2.00338983050847	2.00974439478771	0.126452602937885
"chr16-90"	"chr16"	90000001	90338345	"."	338345	0.538860103626943	0.538039215686275	0.465753424657534	0.522911051212938	0.46559849198869	0.466730954676953	0.562071591774562	0.591497227356747	0.530120481927711	0.567357512953368	0.478388998035363	0.511864406779661	0.519932788389729	0.0431214320526085
"chr17-0"	"chr17"	1	1000000	"."	1000000	2.039970392302	1.77098039215686	1.8840885142255	1.79514824797844	1.91705937794533	1.91128254580521	1.85224676313785	2.06469500924214	1.56305220883534	2.00259067357513	2.00884086444008	1.79322033898305	1.88359794405224	0.141866304510161
"chr17-1"	"chr17"	1000001	2000000	"."	1000000	2.10658771280533	2.17411764705882	2.05057955742887	2.02964959568733	1.87747408105561	1.81677917068467	1.91926884996192	2.13678373382625	1.89236947791165	2.04663212435233	2.2475442043222	1.82033898305085	2.00984376151215	0.143043976057404
"chr17-2"	"chr17"	2000001	3000000	"."	1000000	1.95114729829756	2.03450980392157	1.99578503688093	1.81940700808625	1.95852968897267	1.92092574734812	1.85529322162986	2.10351201478743	1.99196787148594	1.96891191709845	2.1237721021611	1.88474576271186	1.96737562278181	0.0917993252699877
"chr17-3"	"chr17"	3000001	4000000	"."	1000000	2.09474463360474	1.98901960784314	2.08851422550053	1.96495956873315	1.95475966069746	2.13693346190935	1.8035034272658	2.06284658040665	2.13654618473896	1.97668393782383	2.16601178781925	1.99661016949153	2.0309277704862	0.103044276328607
"chr17-4"	"chr17"	4000001	5000000	"."	1000000	2.13767579570688	2.0156862745098	2.04004214963119	1.97574123989218	2.00565504241282	1.8572806171649	1.94668697638995	2.19408502772643	1.91325301204819	1.92227979274611	2.16208251473477	1.99322033898305	2.01364073182886	0.104426557262528
"chr17-5"	"chr17"	5000001	6000000	"."	1000000	2.07846039970392	2.07058823529412	1.88198103266596	2.07816711590297	1.94910461828464	1.8900675024108	1.87204874333587	2.00184842883549	2.13493975903614	1.89378238341969	2.29960707269155	2.0271186440678	2.01480949463741	0.127773460235714
"chr17-6"	"chr17"	6000001	7000000	"."	1000000	2.15988156920799	2.08	2.13487881981033	2.10242587601078	2.06974552309142	2.11378977820636	1.92536176694593	2.39186691312384	1.99036144578313	2.05440414507772	2.22593320235756	2.19322033898305	2.12015578154984	0.119000477198302
"chr17-7"	"chr17"	7000001	8000000	"."	1000000	2.15692079940785	1.98588235294118	2.05479452054795	1.91374663072776	1.83977379830349	1.68756027000964	1.85833968012186	2.04805914972274	1.91164658634538	2.09326424870466	2.19646365422397	1.91864406779661	1.97209131323776	0.145636047139257
"chr17-8"	"chr17"	8000001	9000000	"."	1000000	2.17912657290896	2.12862745098039	1.98524762908325	2.04043126684636	2.02827521206409	1.78399228543877	1.90708301599391	2.09981515711645	1.94056224899598	2.15544041450777	2.20825147347741	1.9728813559322	2.03581117361213	0.125389758111226
"chr17-9"	"chr17"	9000001	10000000	"."	1000000	2.09178386380459	2.0878431372549	2.15595363540569	1.98652291105121	1.98491988689915	2.01735776277724	1.89032749428789	2.09796672828096	1.8859437751004	2.3160621761658	2.19646365422397	2.01016949152542	2.06010954306477	0.124698080636956
"chr17-10"	"chr17"	10000001	11000000	"."	1000000	2.21613619541081	2.16470588235294	1.99367755532139	2.22911051212938	2.14326107445806	2.04628736740598	1.95430312261995	2.22550831792976	2.02248995983936	2.28497409326425	2.23379174852652	2.21016949152542	2.14370127673199	0.11067071977757
"chr17-11"	"chr17"	11000001	12000000	"."	1000000	2.05773501110289	2.0878431372549	2.03371970495258	2.17250673854447	1.99057492931197	1.95756991321119	2.1035795887281	2.12939001848429	2.02409638554217	1.89378238341969	2.19253438113949	2.03050847457627	2.05615338885567	0.0870368938346518
"chr17-12"	"chr17"	12000001	13000000	"."	1000000	2.03700962250185	1.87607843137255	2.06743940990516	2.05929919137466	2.05655042412818	1.90549662487946	1.998476770754	1.98890942698706	1.88273092369478	1.91709844559585	1.975442043222	1.93220338983051	1.97472789202051	0.0708422826496652
"chr17-13"	"chr17"	13000001	14000000	"."	1000000	1.94226498889711	2.06117647058824	2.08640674394099	2.03504043126685	2.00565504241282	2.03857280617165	1.93297791317593	1.95009242144177	1.91967871485944	1.94300518134715	2.00294695481336	2.25084745762712	2.01405542721187	0.0927042246827093
"chr17-14"	"chr17"	14000001	15000000	"."	1000000	2.05625462620281	2.02509803921569	2.19178082191781	1.90835579514825	2.17907634307257	2.0327868852459	1.95430312261995	1.97597042513863	2.23132530120482	2.10621761658031	1.91846758349705	2.00338983050847	2.04858553252936	0.107833177273553
"chr17-15"	"chr17"	15000001	16000000	"."	1000000	2.12879348630644	2.03294117647059	2.20231822971549	2.16711590296496	1.94721960414703	1.91513982642237	2.01675552170602	1.97042513863216	2.21044176706827	2.23056994818653	2.13555992141454	2.31525423728814	2.10604456336021	0.127186436253788
"chr17-16"	"chr17"	16000001	17000000	"."	1000000	2.11695040710585	2.01411764705882	2.16649104320337	2.10242587601078	2.30537229029218	2.06171648987464	1.91926884996192	1.9815157116451	1.83775100401606	2.22279792746114	2.11100196463654	2.08135593220339	2.07673042862248	0.128012980323718
"chr17-17"	"chr17"	17000001	18000000	"."	1000000	2.06957809030348	2.08941176470588	2.01264488935722	1.94878706199461	2.11310084825636	1.82642237222758	2.21325209444021	2.25878003696858	2.03534136546185	1.92746113989637	2.24459724950884	2.01694915254237	2.06302717213861	0.131404885775937
"chr17-18"	"chr17"	18000001	19000000	"."	1000000	2.02368615840118	2.07686274509804	1.93677555321391	1.92991913746631	1.96418473138549	1.77627772420444	2.11119573495811	2.13493530499076	1.89076305220884	1.9300518134715	1.99312377210216	1.91525423728814	1.97358583039907	0.101339249287718
"chr17-19"	"chr17"	19000001	20000000	"."	1000000	2.07698001480385	1.98588235294118	2.06322444678609	1.94070080862534	2.17530631479736	1.86113789778206	1.94364051789794	2.17375231053604	1.98875502008032	2.23316062176166	2.27013752455796	2.28474576271186	2.08311863277347	0.142273894234511
"chr17-20"	"chr17"	20000001	21000000	"."	1000000	2	1.93098039215686	2.15595363540569	1.9811320754717	2	1.90549662487946	2.06854531607007	2.10536044362292	2.02570281124498	2.16580310880829	1.97740667976424	2.0135593220339	2.02749503412151	0.0819896382019662
"chr17-21"	"chr17"	21000001	22000000	"."	1000000	2.24130273871206	2.29490196078431	2.2550052687039	2.6199460916442	2.39019792648445	2.41080038572806	2.42345773038842	2.66173752310536	2.34698795180723	2.27979274611399	2.60216110019646	2.43050847457627	2.41306665818706	0.14519916946098
"chr17-22"	"chr17"	22000001	23000000	"."	1000000	2.06957809030348	2.12549019607843	1.98314014752371	2.45283018867925	2.5636192271442	1.95178399228544	2.32292460015232	1.92421441774492	2.40642570281124	2.24352331606218	2.19253438113949	2.10508474576271	2.19509575047395	0.2070996750981
"chr17-23"	"chr17"	23000001	24000000	"."	1000000	0.923760177646188	1.27843137254902	1.06427818756586	1.05660377358491	1.25541941564562	0.813886210221794	1.27798933739528	0.946395563770795	1.30923694779116	1.44300518134715	1.40176817288802	0.911864406779661	1.14021989559879	0.212309452299537
"chr17-24"	"chr17"	24000001	25000000	"."	1000000	0.473723168023686	0.495686274509804	0.65331928345627	0.61455525606469	0.582469368520264	0.314368370298939	0.571210967250571	0.635859519408503	0.65863453815261	0.60880829015544	0.87426326129666	0.332203389830508	0.567925140580662	0.151355948384647
"chr17-25"	"chr17"	25000001	26000000	"."	1000000	0.815692079940785	1.08549019607843	1.17597471022129	1.29649595687332	1.02921771913289	0.675024108003857	1.13785224676314	1.181146025878	1.20481927710843	1.03886010362694	1.48919449901768	0.806779661016949	1.07804554863848	0.226725339135757
"chr17-26"	"chr17"	26000001	27000000	"."	1000000	3.88156920799408	5.01803921568627	6.80505795574289	6.09164420485175	5.8737040527804	4.13114754098361	6.07311500380807	6.3641404805915	6.2714859437751	6.76943005181347	4.80451866404715	4.38305084745763	5.53890859746099	1.04068077713823
"chr17-27"	"chr17"	27000001	28000000	"."	1000000	2.06217616580311	1.97647058823529	2.06533192834563	2.08086253369272	2.10744580584354	2.2082931533269	1.95582635186596	2.17929759704251	1.89397590361446	2.10103626943005	2.1188605108055	2.01016949152542	2.06331219162759	0.0913711564179723
"chr17-28"	"chr17"	28000001	29000000	"."	1000000	2.00740192450037	2.02666666666667	2.12855637513172	2.06199460916442	2.13572101790763	2.06171648987464	2.17669459253618	2.090573012939	2.13012048192771	2.1139896373057	2.19941060903733	1.98305084745763	2.09299135537075	0.0667407999741202
"chr17-29"	"chr17"	29000001	30000000	"."	1000000	2.02812731310141	2.00627450980392	2.04847207586934	2.06738544474394	1.98114985862394	1.83413693346191	1.98172124904798	1.96672828096118	2.15903614457831	1.81088082901554	1.9803536345776	2.14237288135593	2.00055326292842	0.103896259514065
"chr17-30"	"chr17"	30000001	31000000	"."	1000000	1.920059215396	1.98901960784314	2.11169652265543	2.08355795148248	1.87747408105561	1.9556412729026	2.01370906321401	2.03881700554529	1.95180722891566	1.80829015544041	1.98919449901768	2.14576271186441	1.99041910961106	0.0972257688814665
"chr17-31"	"chr17"	31000001	32000000	"."	1000000	2.00888230940044	2.11294117647059	2.03371970495258	2.01617250673854	1.86050895381715	2.02121504339441	2.11881188118812	2.01293900184843	1.98714859437751	1.99481865284974	2.09037328094303	2.03050847457627	2.02400329837973	0.0679577984472132
"chr17-32"	"chr17"	32000001	33000000	"."	1000000	1.96891191709845	2.07843137254902	2.1159114857745	1.86253369272237	1.97926484448633	1.96528447444552	1.92840822543793	2.03512014787431	2.03212851405622	2.12694300518135	2.1286836935167	1.89491525423729	2.009711385615	0.0909853441005566
"chr17-33"	"chr17"	33000001	34000000	"."	1000000	2.19541080680977	2.07372549019608	2.14963119072708	2.19946091644205	2.062205466541	1.96335583413693	2.07463823305407	2.3641404805915	2.03855421686747	2.09585492227979	2.2524557956778	2.24406779661017	2.14279176249448	0.112201205142152
"chr17-34"	"chr17"	34000001	35000000	"."	1000000	2.13471502590674	2.10196078431373	2.01053740779768	2.06469002695418	2.13572101790763	1.96335583413693	1.91622239146992	2.17005545286506	2.06104417670683	2.0880829015544	2.3565815324165	2.0271186440678	2.08584043300812	0.112608876822542
"chr17-35"	"chr17"	35000001	36000000	"."	1000000	1.94522575869726	2.0956862745098	2.13698630136986	1.95417789757412	1.95475966069746	1.89199614271938	2.04569687738005	2.06469500924214	2.06104417670683	2.15284974093264	2.17976424361493	1.94237288135593	2.03543791373337	0.0956611049134014
"chr17-36"	"chr17"	36000001	37000000	"."	1000000	2.25314581791266	1.9921568627451	2.17281348788198	1.91105121293801	1.8737040527804	1.75506268081003	2.25590251332826	2.10536044362292	1.99839357429719	2.21761658031088	2.42436149312377	1.83050847457627	2.06583976619395	0.204184341217652
"chr17-37"	"chr17"	37000001	38000000	"."	1000000	2.22501850481125	1.99843137254902	2.22550052687039	1.92452830188679	2.01508011310085	1.76856316297011	1.88880426504189	1.98890942698706	2.09477911646586	1.92746113989637	2.04322200392927	2.02372881355932	2.01033556233902	0.131028950214019
"chr17-38"	"chr17"	38000001	39000000	"."	1000000	2.02812731310141	1.94352941176471	2.03582718651212	1.83018867924528	1.67389255419416	1.62391513982642	1.89489718202589	1.79852125693161	1.81847389558233	1.82383419689119	2.04813359528487	1.82372881355932	1.86192243540994	0.135551145785342
"chr17-39"	"chr17"	39000001	40000000	"."	1000000	2.08586232420429	2.05490196078431	2.13066385669125	1.8733153638814	2.00188501413761	1.85149469623915	1.8964204112719	2.04436229205176	1.86666666666667	2.26683937823834	2.24557956777996	1.90847457627119	2.01887217568482	0.145119410970733
"chr17-40"	"chr17"	40000001	41000000	"."	1000000	1.98075499629904	1.93725490196078	2.17281348788198	2.14824797843666	2.05655042412818	2.02121504339441	2.05940594059406	2.02218114602588	2.00321285140562	2.2720207253886	2.13654223968566	1.95593220338983	2.06384432821589	0.0997708976421694
"chr17-41"	"chr17"	41000001	42000000	"."	1000000	2.1139896373057	1.9278431372549	1.99578503688093	2.04043126684636	1.87935909519321	1.87849566055931	2.01218583396801	1.97781885397412	1.93734939759036	1.97150259067358	2.18271119842829	2.15593220338983	2.00611699267205	0.100813579949579
"chr17-42"	"chr17"	42000001	43000000	"."	1000000	2.06365655070318	2.06588235294118	2.09905163329821	1.92722371967655	2.05655042412818	1.89199614271938	1.85072353389185	2.08133086876155	1.92449799196787	2.08031088082902	2.2278978388998	1.97627118644068	2.02044942702145	0.107404898608257
"chr17-43"	"chr17"	43000001	44000000	"."	1000000	2.37749814951887	2.21960784313726	2.463645943098	2.06469002695418	2.01508011310085	1.9344262295082	1.83701447067784	2.52495378927911	2.1285140562249	1.98963730569948	2.40569744597249	2.1864406779661	2.17893383759477	0.223264800780598
"chr17-44"	"chr17"	44000001	45000000	"."	1000000	2.05181347150259	2.03607843137255	2.07797681770285	1.90566037735849	1.92271442035815	1.77242044358727	1.87357197258187	2.10166358595194	1.87630522088353	2.22020725388601	2.20923379174853	2.11186440677966	2.01329251614279	0.141747358485935
"chr17-45"	"chr17"	45000001	46000000	"."	1000000	2.09770540340489	2.13960784313725	2.11380400421496	2.24258760107817	2.11498586239397	2.00964320154291	2.15993907083016	2.2365988909427	2.1863453815261	1.99481865284974	2.26915520628684	1.8271186440678	2.11602581352296	0.124772934048825
"chr17-46"	"chr17"	46000001	47000000	"."	1000000	2.35825314581791	2.44549019607843	2.44467860906217	1.54177897574124	1.78322337417531	1.83027965284474	1.63290175171363	2.34380776340111	1.88433734939759	2.34715025906736	2.0992141453831	1.82033898305085	2.04428785047779	0.332449602729329
"chr17-47"	"chr17"	47000001	48000000	"."	1000000	1.960029607698	2.12862745098039	2	1.98382749326146	2.11310084825636	1.90742526518804	1.84310738766184	2.03512014787431	2.0578313253012	1.9740932642487	2.07269155206287	1.82372881355932	1.99163192967438	0.0977686146971108
"chr17-48"	"chr17"	48000001	49000000	"."	1000000	1.96743153219837	1.98274509803922	2.22550052687039	2.01617250673854	2.13383600377003	1.89392478302797	1.94821020563595	2.11645101663586	1.96947791164659	2.09067357512953	2.15127701375246	2.08474576271186	2.04837049467973	0.0995539785932528
"chr17-49"	"chr17"	49000001	50000000	"."	1000000	2.08734270910437	2.10509803921569	2.18967334035827	2.07277628032345	2.07728557964185	1.83027965284474	2.04569687738005	2.19038817005545	1.83132530120482	2.29015544041451	2.21512770137525	2.09830508474576	2.08612118138868	0.139036778409607
"chr17-50"	"chr17"	50000001	51000000	"."	1000000	2.05033308660252	2.14117647058824	2.12855637513172	2.09164420485175	1.86427898209237	1.88042430086789	1.98476770753998	2.10351201478743	1.96626506024096	2.21243523316062	2.37229862475442	1.94915254237288	2.06207038358256	0.145314903809576
"chr17-51"	"chr17"	51000001	52000000	"."	1000000	2.13915618060696	2.11764705882353	2.1159114857745	2.1644204851752	1.92459943449576	2.05400192864031	2.07159177456207	2.16081330868762	2.06907630522088	1.94041450777202	2.04322200392927	2.08135593220339	2.07351753382429	0.076996788800793
"chr17-52"	"chr17"	52000001	53000000	"."	1000000	1.98963730569948	1.93411764705882	2.13487881981033	2.04312668463612	1.89820923656927	2.11957569913211	2.03960396039604	1.89463955637708	2.12690763052209	1.90414507772021	1.94007858546169	2.17966101694915	2.0170484350277	0.104230365940206
"chr17-53"	"chr17"	53000001	54000000	"."	1000000	1.85048112509252	1.94352941176471	1.71759747102213	1.79245283018868	1.9057492931197	1.92092574734812	2.07616146230008	1.9445471349353	2.06746987951807	1.80569948186528	1.84184675834971	2.27796610169492	1.9287022247666	0.152543693773073
"chr17-54"	"chr17"	54000001	55000000	"."	1000000	1.93930421909697	1.95764705882353	1.89884088514225	1.94609164420485	2.15268614514609	2.09836065573771	1.96801218583397	2.00554528650647	1.99518072289157	2	1.99705304518664	1.99322033898305	1.99599518229609	0.0691140597216427
"chr17-55"	"chr17"	55000001	56000000	"."	1000000	2.18504811250925	2.08627450980392	2.0695468914647	2.07008086253369	2.11310084825636	2.08100289296046	2.01675552170602	2.00739371534196	1.94377510040161	2.03886010362694	2.04813359528487	1.94915254237288	2.05076039135522	0.0672695550710288
"chr17-56"	"chr17"	56000001	57000000	"."	1000000	2.03849000740192	2.00313725490196	2.1159114857745	1.87870619946092	2.20923656927427	2.02121504339441	1.95277989337395	2.1645101663586	2.10923694779116	2.04145077720207	1.96070726915521	2.20338983050847	2.05823095371645	0.104025533059283
"chr17-57"	"chr17"	57000001	58000000	"."	1000000	2.0059215396003	2.01098039215686	1.97471022128556	2.2722371967655	2.19792648444863	2.08871745419479	2.11119573495811	2.19408502772643	1.89558232931727	2.23056994818653	2.18958742632613	2.06779661016949	2.1032758637613	0.116229374451804
"chr17-58"	"chr17"	58000001	59000000	"."	1000000	1.99111769059956	1.94039215686275	2.02739726027397	1.89757412398922	1.99434495758718	1.89392478302797	1.91926884996192	1.9445471349353	1.92610441767068	2.05181347150259	2.00785854616896	2.00338983050847	1.96647776859071	0.0526426123223884
"chr17-59"	"chr17"	59000001	60000000	"."	1000000	2.16432272390822	1.93725490196078	2.14963119072708	1.91374663072776	2.02639019792648	1.73191899710704	1.82787509520183	1.91497227356747	1.91004016064257	1.9119170984456	1.99901768172888	1.93559322033898	1.95189001435689	0.121511064022443
"chr17-60"	"chr17"	60000001	61000000	"."	1000000	2.01332346410067	1.98117647058824	1.91359325605901	1.81401617250674	2.03770028275212	1.91128254580521	1.93754760091394	1.95563770794824	2.12048192771084	2.08549222797927	2.00589390962672	2.25762711864407	2.00281439038626	0.115161783201297
"chr17-61"	"chr17"	61000001	62000000	"."	1000000	1.89489267209474	2	1.96206533192835	1.96765498652291	1.98491988689915	1.87270973963356	1.97715156130998	1.85582255083179	1.92128514056225	1.94559585492228	1.95579567779961	1.85084745762712	1.93239507167764	0.0520344506563762
"chr17-62"	"chr17"	62000001	63000000	"."	1000000	1.9940784603997	1.89960784313725	2.07376185458377	1.74393530997305	2.02262016965127	1.89392478302797	1.93450114242193	1.97412199630314	2.00160642570281	2.27979274611399	2.11198428290766	2.16271186440678	2.00772057321911	0.139620878361809
"chr17-63"	"chr17"	63000001	64000000	"."	1000000	2.08882309400444	1.99686274509804	2.34141201264489	1.92452830188679	2.09048067860509	1.96142719382835	1.95887281035796	2.02957486136784	1.95341365461847	2.05440414507772	2.1188605108055	1.99322033898305	2.04265669560651	0.112761621440998
"chr17-64"	"chr17"	64000001	65000000	"."	1000000	2.039970392302	2.02509803921569	2.26975763962065	1.92722371967655	2.27709707822809	1.92671166827387	1.91012947448591	2.15896487985213	2.04016064257028	2.05699481865285	2.19941060903733	2.0271186440678	2.07155313383193	0.127819729783287
"chr17-65"	"chr17"	65000001	66000000	"."	1000000	2.03552923760178	2.00470588235294	2.19388830347734	2.05929919137466	1.97549481621112	2.06750241080039	1.91317593297791	2.14417744916821	1.93092369477912	1.90673575129534	2.11001964636542	1.93898305084746	2.02336961393764	0.0946859189724018
"chr17-66"	"chr17"	66000001	67000000	"."	1000000	2.04441154700222	2.04862745098039	2.07586933614331	2.05929919137466	2.11310084825636	1.98649951783992	2.04112718964204	1.93900184842884	2.13333333333333	2.20466321243523	2.11296660117878	1.89152542372881	2.05420212502866	0.0857768778804153
"chr17-67"	"chr17"	67000001	68000000	"."	1000000	2.06365655070318	2.05019607843137	1.94731296101159	2.01347708894879	1.75494816211122	2.01542912246866	1.90708301599391	1.97412199630314	1.91164658634538	2.23834196891192	2.05599214145383	2.01694915254237	1.99576290210211	0.115578086295382
"chr17-68"	"chr17"	68000001	69000000	"."	1000000	2.02812731310141	2.05176470588235	2.04847207586934	2.05660377358491	2.04524033930254	2.02507232401157	2	2.01109057301294	1.97911646586345	1.99481865284974	2.04715127701375	2.08135593220339	2.03073445272462	0.0298363572531064
"chr17-69"	"chr17"	69000001	70000000	"."	1000000	2.06365655070318	1.9356862745098	1.95152792413066	2.02425876010782	2.00377002827521	2.1542912246866	2.00609291698401	2.01663585951941	2.02730923694779	2.19430051813471	1.98330058939096	2.27118644067797	2.05266802700568	0.101932553802203
"chr17-70"	"chr17"	70000001	71000000	"."	1000000	2.05921539600296	2.02509803921569	1.87565858798736	2.0188679245283	1.95852968897267	2.07521697203472	1.91317593297791	2.00554528650647	2.04497991967872	2.02331606217617	1.78880157170923	2.04406779661017	1.98603943153336	0.0861681851678685
"chr17-71"	"chr17"	71000001	72000000	"."	1000000	1.95410806809771	2.11294117647059	1.77028451001054	2.16172506738544	2.08482563619227	2.08678881388621	2.001523229246	1.90388170055453	1.98072289156627	1.77461139896373	1.99803536345776	2.08135593220339	1.9925669823362	0.126090153848899
"chr17-72"	"chr17"	72000001	73000000	"."	1000000	1.98815692079941	2.09725490196078	2.11169652265543	2.32614555256065	2.06032045240339	1.94021215043394	2.01827875095202	2.43807763401109	1.9710843373494	2.06217616580311	2.10216110019646	2.15932203389831	2.10624054358533	0.145534386440713
"chr17-73"	"chr17"	73000001	74000000	"."	1000000	2.12583271650629	2.10196078431373	2.09905163329821	1.94070080862534	2.0923656927427	2.02314368370299	2.06854531607007	2.33086876155268	2.01606425702811	2.02331606217617	2.41355599214145	1.95932203389831	2.09956064517134	0.14056193494944
"chr17-74"	"chr17"	74000001	75000000	"."	1000000	1.9940784603997	2.18352941176471	2.06533192834563	2.08355795148248	1.98680490103676	2.0443587270974	2.02589489718203	2.29574861367837	2.12530120481928	2.13989637305699	2.23870333988212	2.02372881355932	2.10057788519207	0.0984750515434421
"chr17-75"	"chr17"	75000001	76000000	"."	1000000	2.04441154700222	2.21647058823529	2.09694415173867	1.96495956873315	1.97549481621112	1.9556412729026	1.85833968012186	2.10351201478743	2.11566265060241	2.00777202072539	2.18664047151277	2.10169491525424	2.05229530815226	0.10383801588928
"chr17-76"	"chr17"	76000001	77000000	"."	1000000	2.12583271650629	2.20392156862745	1.99367755532139	2.09164420485175	2.27521206409048	1.85342333654773	2.05788271134806	2.10720887245841	1.81686746987952	2.03626943005181	2.20235756385069	1.91525423728814	2.05662931090181	0.142199583886443
"chr17-77"	"chr17"	77000001	78000000	"."	1000000	2.10510732790526	2.16941176470588	2.11801896733404	1.8355795148248	2.01696512723845	1.9556412729026	2.01980198019802	2.12199630314233	1.99839357429719	2.09844559585492	2.15225933202358	1.98983050847458	2.04845427240847	0.096788353039633
"chr17-78"	"chr17"	78000001	79000000	"."	1000000	2.01480384900074	2.0721568627451	2.20442571127503	1.8355795148248	1.91328934967012	1.98457087753134	2.02284843869002	2.28280961182994	1.94859437751004	2.07253886010363	2.20235756385069	2.11186440677966	2.05548661865093	0.130360106755188
"chr17-79"	"chr17"	79000001	80000000	"."	1000000	2.00148038490007	2.22274509803922	2.13698630136986	1.93261455525606	2.18284637134779	1.93056894889103	1.86290936785986	2.30314232902033	2.06907630522088	1.9559585492228	2.19744597249509	2.03050847457627	2.06885688818327	0.138694499597796
"chr17-80"	"chr17"	80000001	81000000	"."	1000000	1.88897113249445	2.12549019607843	2.16859852476291	2.15094339622642	2.05278039585297	1.96142719382835	1.82635186595583	2.23475046210721	2.00160642570281	1.92487046632124	2.17681728880157	1.94237288135593	2.03791501912401	0.132047284017878
"chr17-81"	"chr17"	81000001	82000000	"."	1000000	1.78090303478905	1.84627450980392	1.9304531085353	1.67654986522911	1.95475966069746	1.87463837994214	1.93907083015994	1.9279112754159	1.78955823293173	1.83419689119171	2.04911591355599	1.7864406779661	1.86582269835153	0.100687150126715
"chr17-82"	"chr17"	82000001	83000000	"."	1000000	2.00148038490007	2.07058823529412	2.02528977871444	2.23989218328841	1.95852968897267	1.8572806171649	2.07616146230008	2.40295748613678	1.87309236947791	2.17357512953368	2.2819253438114	2.04745762711864	2.08401919222609	0.164232080274162
"chr17-83"	"chr17"	83000001	83257441	"."	257441	0.455958549222798	0.516078431372549	0.533192834562698	0.439353099730458	0.518378887841659	0.565091610414658	0.484386900228484	0.480591497227357	0.501204819277108	0.512953367875648	0.552062868369352	0.403389830508475	0.496886891385937	0.0469720877925646
"chr18-0"	"chr18"	1	1000000	"."	1000000	3.29681717246484	4.58196078431373	3.89884088514225	3.91105121293801	4.34118755890669	4.06943105110897	3.75476009139375	4.14787430683919	3.32208835341365	3.60103626943005	3.24459724950884	3.73220338983051	3.82515402710754	0.420903764554777
"chr18-1"	"chr18"	1000001	2000000	"."	1000000	1.94966691339748	1.9356862745098	1.81032665964173	1.80323450134771	2.03393025447691	1.9672131147541	2.11424219345011	1.99260628465804	1.9004016064257	1.84715025906736	1.80550098231827	2.12203389830508	1.94016607852936	0.112709742185021
"chr18-2"	"chr18"	2000001	3000000	"."	1000000	2.02812731310141	2.13176470588235	2.07376185458377	2.03504043126685	1.97926484448633	2.14079074252652	1.92688499619193	2.08872458410351	1.98714859437751	2.36269430051813	1.93909626719057	2.03728813559322	2.06088223081851	0.117017401022555
"chr18-3"	"chr18"	3000001	4000000	"."	1000000	2.09178386380459	1.95921568627451	2.1390937829294	1.83288409703504	2.0320452403393	1.91128254580521	1.88728103579589	1.99445471349353	1.97751004016064	2.12694300518135	2.01178781925344	1.82372881355932	1.98233422030268	0.10577948504382
"chr18-4"	"chr18"	4000001	5000000	"."	1000000	2.00148038490007	1.92470588235294	1.88619599578504	2.01617250673854	1.94721960414703	1.94214079074253	2.07768469154608	2.0184842883549	1.93092369477912	1.7279792746114	1.90176817288802	2.0271186440678	1.95015616090945	0.0908210827018483
"chr18-5"	"chr18"	5000001	6000000	"."	1000000	1.98519615099926	2.02352941176471	2.26343519494204	1.91644204851752	2.16211121583412	2.08486017357763	2.16755521706017	2.03881700554529	2.08995983935743	2.08549222797927	1.88801571709234	2.0135593220339	2.05991446039197	0.106713185775303
"chr18-6"	"chr18"	6000001	7000000	"."	1000000	2.01628423390081	2.13960784313725	2.09694415173867	2.10512129380054	2.05655042412818	2.15814850530376	2.11271896420411	1.98706099815157	2.1863453815261	1.94818652849741	2.03732809430255	2.04745762711864	2.0743128371508	0.0713965499683464
"chr18-7"	"chr18"	7000001	8000000	"."	1000000	2.04441154700222	2.03294117647059	2.11169652265543	2.07816711590297	2.01131008482564	2.19864995178399	2.23153084539223	1.99445471349353	2.01927710843374	1.98963730569948	1.95284872298625	1.89491525423729	2.04665336240695	0.0965294708185548
"chr18-8"	"chr18"	8000001	9000000	"."	1000000	1.94670614359734	2.10509803921569	2.07165437302424	2.17250673854447	1.96606974552309	2.06750241080039	2.0974866717441	2.07948243992606	2.08995983935743	2.11139896373057	2.05009823182711	2.17627118644068	2.07785289864426	0.0685291470452011
"chr18-9"	"chr18"	9000001	10000000	"."	1000000	1.95410806809771	2.04549019607843	2.16016859852476	1.85175202156334	1.90386427898209	1.93056894889103	1.95887281035796	2.01109057301294	2.11566265060241	2.15284974093264	2.024557956778	1.90847457627119	2.00145503500771	0.101524536946035
