""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"mean"	"sd"
"chr18-69"	"chr18"	69000001	70000000	"."	1000000	1.09510869565217	1.02539682539683	1.13343328335832	1.03051525762881	1.29014084507042	1.16382978723404	1.30189473684211	1.27961165048544	1.29138576779026	1.55308092056422	1.41518275538894	1.23450732049196	0.163407978659563
"chr18-70"	"chr18"	70000001	71000000	"."	1000000	1.70652173913043	1.72380952380952	1.82308845577211	1.71885942971486	1.93051643192488	1.83829787234043	1.96884210526316	2.01165048543689	1.95805243445693	1.87379361544172	1.95501405810684	1.86440419558162	0.110586353955563
"chr18-71"	"chr18"	71000001	72000000	"."	1000000	0.951086956521739	0.853968253968254	1.1664167916042	0.916458229114557	1.14178403755869	1.08936170212766	1.30694736842105	1.29902912621359	1.28539325842697	1.50259836674091	1.27085285848172	1.16217244992539	0.197035942810246
"chr18-72"	"chr18"	72000001	73000000	"."	1000000	1.10054347826087	1.15873015873016	1.2503748125937	1.08854427213607	1.31455399061033	1.18936170212766	1.28842105263158	1.4368932038835	1.6	1.62138084632517	1.38894095595127	1.31252222484094	0.183769965947716
"chr18-73"	"chr18"	73000001	74000000	"."	1000000	1.46467391304348	1.26031746031746	1.43028485757121	1.36868434217109	1.67511737089202	1.61702127659574	1.44168421052632	1.58058252427184	1.61797752808989	1.77876763177431	1.75070290534208	1.54416491096322	0.163731519888312
"chr18-74"	"chr18"	74000001	75000000	"."	1000000	2.32336956521739	2.36507936507937	2.31184407796102	2.74937468734367	2.20281690140845	2.46595744680851	2.17431578947368	2.19029126213592	2.19325842696629	2.21380846325167	2.11059044048735	2.30006422055758	0.180659068185465
"chr18-75"	"chr18"	75000001	76000000	"."	1000000	2.54619565217391	2.54603174603175	2.62968515742129	2.68934467233617	2.4150234741784	2.15106382978723	2.04126315789474	2.12038834951456	2.33408239700375	2.15887156644395	2.46672914714152	2.37260719544793	0.225151188510906
"chr18-76"	"chr18"	76000001	77000000	"."	1000000	3.50271739130435	3.40634920634921	3.73013493253373	3.35967983991996	3.12300469483568	2.83829787234043	3.14778947368421	2.73592233009709	2.45992509363296	2.37119524870082	2.38987816307404	3.00589947695204	0.476666515586332
"chr18-77"	"chr18"	77000001	78000000	"."	1000000	2.64402173913043	2.9968253968254	2.75562218890555	2.67533766883442	2.48826291079812	2.43191489361702	2.40673684210526	2.35339805825243	2.37453183520599	2.26429101707498	2.41986879100281	2.52825557652295	0.216232991649605
"chr18-78"	"chr18"	78000001	79000000	"."	1000000	3.83423913043478	3.66666666666667	4.02998500749625	3.77588794397199	2.84319248826291	2.7936170212766	2.77389473684211	2.82330097087379	2.51385767790262	2.32219747587231	2.51171508903468	3.08077765533043	0.617672785764756
"chr18-79"	"chr18"	79000001	80000000	"."	1000000	4.88858695652174	5.4031746031746	5.82308845577211	5.35867933966983	3.07605633802817	3.68510638297872	3.76926315789474	3.16504854368932	2.68014981273408	2.59391239792131	2.88284910965323	3.93871955436708	1.20653076493349
"chr18-80"	"chr18"	80000001	80373285	"."	373285	0.997282608695652	1.24761904761905	1.16941529235382	1.05452726363182	0.886384976525822	1.01702127659574	0.840421052631579	0.788349514563107	0.731086142322097	0.675575352635486	0.7029053420806	0.919144351786798	0.192451049015572
"chr19-0"	"chr19"	1	1000000	"."	1000000	6.07608695652174	7.46666666666667	7.86506746626687	7.2616308154077	3.37464788732394	3.82553191489362	4.27115789473684	3.45631067961165	2.42097378277154	2.46770601336303	2.34489222118088	4.62097020897677	2.14556548240886
"chr19-1"	"chr19"	1000001	2000000	"."	1000000	7.30434782608696	9.14285714285714	9.62818590704648	9.34467233616808	3.79906103286385	4.60212765957447	5.19747368421053	4.08932038834951	2.68164794007491	2.80772086117298	2.92221180880975	5.59269332611042	2.7544938812498
"chr19-2"	"chr19"	2000001	3000000	"."	1000000	6.88586956521739	7.39365079365079	8.86656671664168	7.73386693346673	3.84225352112676	4.58085106382979	5.55789473684211	4.23883495145631	2.68314606741573	2.88641425389755	2.95595126522962	5.23866362443404	2.17953538009655
"chr19-3"	"chr19"	3000001	4000000	"."	1000000	6.67663043478261	7.55873015873016	8.80659670164918	8.40820410205102	3.73896713615023	4.57234042553192	5.66568421052632	4.13592233009709	2.83295880149813	2.79287305122494	2.96344892221181	5.28657784313213	2.26359685739152
"chr19-4"	"chr19"	4000001	5000000	"."	1000000	6.42934782608696	7.05079365079365	8.75862068965517	7.52776388194097	4.03568075117371	5.07021276595745	5.55957894736842	4.14174757281553	2.90486891385768	2.77802524127691	2.81911902530459	5.18870538783919	2.06013246602752
"chr19-5"	"chr19"	5000001	6000000	"."	1000000	6.48913043478261	6.55238095238095	7.91304347826087	7.48774387193597	3.71455399061033	4.37872340425532	4.67705263157895	3.93592233009709	2.93632958801498	2.84187082405345	2.8153701968135	4.88564742752582	1.9005794684973
"chr19-6"	"chr19"	6000001	7000000	"."	1000000	4.96195652173913	5.38730158730159	6.12893553223388	5.43671835917959	3.44413145539906	4.0936170212766	4.63326315789474	3.64660194174757	2.62172284644195	2.67409057164068	2.79475164011247	4.16573551226975	1.2287520116392
"chr19-7"	"chr19"	7000001	8000000	"."	1000000	5.64945652173913	6.06984126984127	7.29535232383808	6.24712356178089	3.40657276995305	4.12553191489362	4.87747368421053	3.83106796116505	2.80749063670412	2.79732739420935	2.82286785379569	4.53910053564825	1.5854806836989
"chr19-8"	"chr19"	8000001	9000000	"."	1000000	5.47282608695652	5.55873015873016	7.04047976011994	6.17508754377189	3.71079812206573	4.42765957446808	4.90442105263158	3.80970873786408	2.87191011235955	2.73496659242762	3.3552014995314	4.55107174917514	1.40154481378933
"chr19-9"	"chr19"	9000001	10000000	"."	1000000	3.91032608695652	4.25396825396825	5.20539730134933	4.17008504252126	2.96150234741784	3.73404255319149	3.81473684210526	3.39223300970874	2.54082397003745	2.4558277654046	2.62043111527648	3.55085220799429	0.854702784896398
"chr19-10"	"chr19"	10000001	11000000	"."	1000000	6.46195652173913	6.95873015873016	7.88905547226387	6.82341170585293	3.72018779342723	4.6936170212766	5.32715789473684	4.04077669902913	2.89438202247191	2.94283593170007	2.71227741330834	4.95130805768511	1.85141809613968
"chr19-11"	"chr19"	11000001	12000000	"."	1000000	5.39130434782609	5.88253968253968	7.07946026986507	5.35267633816908	3.55117370892019	4.38723404255319	4.88926315789474	3.9378640776699	2.88389513108614	2.85820341499629	2.76663542642924	4.45274996344996	1.40550016798579
"chr19-12"	"chr19"	12000001	13000000	"."	1000000	4.52717391304348	4.86984126984127	6.50374812593703	4.69234617308654	3.31079812206573	3.91914893617021	4.32842105263158	3.63300970873786	2.83895131086142	2.8166295471418	2.74039362699156	4.01640561695532	1.13308251115369
"chr19-13"	"chr19"	13000001	14000000	"."	1000000	5.625	5.46984126984127	6.8455772113943	6.4392196098049	3.48356807511737	3.96595744680851	4.49010526315789	3.89320388349515	2.81797752808989	2.66518188567186	2.51921274601687	4.38316771994527	1.5206671112917
"chr19-14"	"chr19"	14000001	15000000	"."	1000000	5.07336956521739	5.22539682539683	6.63268365817091	5.30665332666333	3.32957746478873	3.91702127659574	4.44463157894737	3.76116504854369	2.67715355805243	2.76763177431329	2.74601686972821	4.17102735876527	1.28540075051918
"chr19-15"	"chr19"	15000001	16000000	"."	1000000	4.72826086956522	4.85079365079365	5.36131934032984	4.78039019509755	3.16244131455399	3.75106382978723	3.70189473684211	3.12427184466019	2.66067415730337	2.73793615441722	2.59606373008435	3.76864634758497	1.00521239186542
"chr19-16"	"chr19"	16000001	17000000	"."	1000000	6.09510869565217	5.87936507936508	6.94452773613193	6.3591795897949	3.64694835680751	4.40212765957447	4.93978947368421	3.90485436893204	2.77752808988764	3.09725315515961	2.69353327085286	4.61274686144022	1.52388560627766
"chr19-17"	"chr19"	17000001	18000000	"."	1000000	6.20923913043478	6.62222222222222	7.84407796101949	6.89144572286143	3.72582159624413	4.76170212765957	5.11663157894737	3.9126213592233	2.78951310861423	2.71417965850037	3.00468603561387	4.87201277284916	1.80412967969444
"chr19-18"	"chr19"	18000001	19000000	"."	1000000	6.61413043478261	7.43174603174603	8.55472263868066	8.18209104552276	3.96431924882629	4.92553191489362	5.48715789473684	4.15728155339806	2.79850187265918	2.95025983667409	2.73851921274602	5.2549328804242	2.16225958608739
"chr19-19"	"chr19"	19000001	20000000	"."	1000000	5.13586956521739	5.7047619047619	6.96251874062968	6.00500250125063	3.37652582159624	3.98936170212766	4.55915789473684	3.67766990291262	2.75205992509363	2.65033407572383	2.74414245548266	4.32340040813937	1.46983050903734
"chr19-20"	"chr19"	20000001	21000000	"."	1000000	2.59510869565217	2.46349206349206	2.95952023988006	2.46123061530765	2.54272300469484	2.65957446808511	2.92884210526316	2.5495145631068	2.28464419475655	2.17520415738679	2.37300843486411	2.54480568568084	0.241371331013126
"chr19-21"	"chr19"	21000001	22000000	"."	1000000	2.73913043478261	2.71428571428571	3.45427286356822	2.47323661830915	2.63098591549296	3.00212765957447	2.98442105263158	2.93398058252427	2.43895131086142	2.30586488492947	2.33739456419869	2.72860469101441	0.34637290144379
"chr19-22"	"chr19"	22000001	23000000	"."	1000000	2.48913043478261	2.33015873015873	2.90554722638681	2.34117058529265	2.31737089201878	2.63191489361702	2.69305263157895	2.67378640776699	2.3940074906367	2.19005196733482	2.13683223992502	2.46391122722719	0.237013106546671
"chr19-23"	"chr19"	23000001	24000000	"."	1000000	2.54891304347826	2.37460317460317	3.11844077961019	2.51125562781391	2.36431924882629	2.78723404255319	2.79578947368421	2.69708737864078	2.2561797752809	2.11135857461024	2.33552014995314	2.53642738809584	0.29170320972365
"chr19-24"	"chr19"	24000001	25000000	"."	1000000	1.10869565217391	0.838095238095238	1.1544227886057	0.978489244622311	0.807511737089202	1.11276595744681	2.75031578947368	1.01747572815534	0.832958801498127	1.02449888641425	0.656044985941893	1.11647952813786	0.563345487897096
"chr19-25"	"chr19"	25000001	26000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr19-26"	"chr19"	26000001	27000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr19-27"	"chr19"	27000001	28000000	"."	1000000	1.64945652173913	1.3015873015873	1.42728635682159	1.49274637318659	1.33333333333333	1.48936170212766	4.22231578947368	1.53009708737864	1.58352059925094	1.62880475129918	1.05529522024367	1.70125500331288	0.853383509266803
"chr19-28"	"chr19"	28000001	29000000	"."	1000000	2.80978260869565	2.7968253968254	2.29685157421289	2.92546273136568	2.43192488262911	2.4	1.96715789473684	2.44271844660194	2.1752808988764	2.20193021529324	2.41799437675726	2.44235718418131	0.295407833968616
"chr19-29"	"chr19"	29000001	30000000	"."	1000000	3.97010869565217	4.32380952380952	4.60269865067466	4.71635817908954	2.96713615023474	3.28297872340426	3.22021052631579	3.10291262135922	2.40299625468165	2.46176688938382	2.52671040299906	3.41615332887313	0.855186730838936
"chr19-30"	"chr19"	30000001	31000000	"."	1000000	3.4945652173913	3.56507936507937	3.22338830584708	3.84792396198099	2.68920187793427	2.91276595744681	2.37810526315789	2.65825242718447	2.41647940074906	2.30586488492947	2.36363636363636	2.89593300230337	0.552149049350278
"chr19-31"	"chr19"	31000001	32000000	"."	1000000	2.90217391304348	2.82857142857143	2.68965517241379	3.08554277138569	2.52394366197183	2.61702127659574	2.15073684210526	2.38252427184466	2.26966292134831	2.271714922049	2.44423617619494	2.56052575977492	0.294375074852996
"chr19-32"	"chr19"	32000001	33000000	"."	1000000	3.72826086956522	3.75873015873016	4.21889055472264	3.60980490245123	3.06854460093897	3.27234042553191	3.56378947368421	3.03883495145631	2.66666666666667	2.53600593912398	2.50046860356139	3.26930337694843	0.560356294121327
"chr19-33"	"chr19"	33000001	34000000	"."	1000000	5.17663043478261	5.11428571428571	6.071964017991	5.41670835417709	3.42347417840376	3.83191489361702	4.11115789473684	3.57864077669903	2.67565543071161	2.62657757980698	2.82474226804124	4.07743195847754	1.20134005232622
"chr19-34"	"chr19"	34000001	35000000	"."	1000000	3.75271739130435	3.65714285714286	4.32383808095952	3.39769884942471	3.03286384976526	3.26170212765957	3.38021052631579	2.94563106796117	2.48539325842697	2.46028210838901	2.58294283036551	3.20731117706497	0.581679544498324
"chr19-35"	"chr19"	35000001	36000000	"."	1000000	5.6929347826087	6.21587301587302	6.96251874062968	6.62131065532766	3.66009389671362	4.21914893617021	4.49684210526316	3.69514563106796	2.85692883895131	2.71714922048998	2.86785379568885	4.54598178352583	1.57741163183034
"chr19-36"	"chr19"	36000001	37000000	"."	1000000	5.45923913043478	6.54285714285714	6.7856071964018	6.23711855927964	3.44413145539906	4.4936170212766	5.088	4.29902912621359	3.2314606741573	2.95025983667409	2.83036551077788	4.66924415031563	1.46012003255832
"chr19-37"	"chr19"	37000001	38000000	"."	1000000	4.9375	5.27301587301587	5.55322338830585	5.95897948974487	3.70704225352113	3.56382978723404	3.76421052631579	3.67572815533981	2.75505617977528	2.57609502598367	2.62417994376757	4.03535096572763	1.21007939897168
"chr19-38"	"chr19"	38000001	39000000	"."	1000000	5.90760869565217	6.46349206349206	7.06746626686657	6.84142071035518	3.6150234741784	4.44893617021277	4.77978947368421	3.93398058252427	2.71310861423221	2.68448403860431	2.91096532333646	4.66966140119442	1.66711498484678
"chr19-39"	"chr19"	39000001	40000000	"."	1000000	4.82880434782609	4.75555555555556	5.6311844077961	5.23061530765383	3.42535211267606	3.66595744680851	4.07073684210526	3.39417475728155	2.55430711610487	2.58054936896808	2.74039362699156	3.89796644452431	1.08737053997256
"chr19-40"	"chr19"	40000001	41000000	"."	1000000	5.125	5.51428571428571	6.16491754122939	5.43671835917959	3.6075117370892	3.94893617021277	4.10610526315789	3.57087378640777	2.47790262172285	2.69339272457313	2.84161199625117	4.13520508310086	1.2580364550616
"chr19-41"	"chr19"	41000001	42000000	"."	1000000	4.58423913043478	4.97460317460317	5.41229385307346	5.25062531265633	3.51173708920188	3.36808510638298	3.64968421052632	3.14563106796116	2.60074906367041	2.73645137342242	2.87910028116214	3.828472696645	1.04055012167915
"chr19-42"	"chr19"	42000001	43000000	"."	1000000	4.94021739130435	5.06031746031746	4.77061469265367	4.8104052026013	3.08356807511737	3.55744680851064	3.29431578947368	3.24466019417476	2.59925093632959	2.48106904231626	3.01030927835052	3.71383407919542	0.985446666520687
"chr19-43"	"chr19"	43000001	44000000	"."	1000000	4.14402173913043	3.83492063492064	3.82308845577211	3.9879939969985	2.92394366197183	3.24042553191489	2.96757894736842	2.92427184466019	2.51535580524345	2.50927988121752	2.5941893158388	3.22409725591244	0.617884535504134
"chr19-44"	"chr19"	44000001	45000000	"."	1000000	4.14673913043478	4.40952380952381	4.74662668665667	4.31015507753877	3.09107981220657	3.18510638297872	3.49978947368421	3.30679611650485	2.38052434456929	2.452858203415	2.66916588566073	3.4725786293794	0.824098396248333
"chr19-45"	"chr19"	45000001	46000000	"."	1000000	5.94836956521739	6.6952380952381	7.80809595202399	6.89344672336168	3.82535211267606	4.57021276595745	5.05431578947368	4.08932038834951	2.82846441947566	2.75872308834447	2.82474226804124	4.84511646983266	1.78458230051528
"chr19-46"	"chr19"	46000001	47000000	"."	1000000	4.42663043478261	5.15238095238095	5.86806596701649	5.28664332166083	3.38967136150235	3.83829787234043	4.28631578947368	3.4621359223301	2.66067415730337	2.87453600593912	2.6447985004686	3.99001366229078	1.10999896517195
"chr19-47"	"chr19"	47000001	48000000	"."	1000000	5.66576086956522	6.52698412698413	7.85307346326837	6.04702351175588	3.69953051643192	4.6468085106383	5.33052631578947	4.49126213592233	2.77453183520599	3.07498144023756	3.20337394564199	4.84671424285829	1.60695488040201
"chr19-48"	"chr19"	48000001	49000000	"."	1000000	5.86141304347826	5.50793650793651	7.62518740629685	6.38519259629815	3.71643192488263	4.12765957446809	4.72757894736842	4.09126213592233	2.55280898876405	2.7735708982925	2.88472352389878	4.56852414069151	1.62761117296228
"chr19-49"	"chr19"	49000001	50000000	"."	1000000	6.25	7.04444444444444	7.79310344827586	7.05552776388194	3.80469483568075	4.39787234042553	4.88421052631579	4.11456310679612	2.89887640449438	2.75426874536006	2.95407685098407	4.9046944060599	1.8412362216824
"chr19-50"	"chr19"	50000001	51000000	"."	1000000	5.61141304347826	6.71428571428571	7.56821589205397	6.68934467233617	3.86666666666667	4.50851063829787	5.03073684210526	4.18640776699029	2.80449438202247	2.8656273199703	3.08716026241799	4.81207847278409	1.6612462501229
"chr19-51"	"chr19"	51000001	52000000	"."	1000000	4.3125	4.33650793650794	4.32683658170915	4.38219109554777	3.11924882629108	3.27021276595745	3.19326315789474	3.08932038834951	2.64269662921348	2.58500371195249	2.90909090909091	3.46971563659223	0.720667243863717
"chr19-52"	"chr19"	52000001	53000000	"."	1000000	3.60326086956522	3.72380952380952	4.66266866566717	3.64982491245623	3.22065727699531	3.71276595744681	3.82484210526316	3.2873786407767	2.58576779026217	2.57461024498886	2.47422680412371	3.39271025375953	0.657783154328982
"chr19-53"	"chr19"	53000001	54000000	"."	1000000	4.0679347826087	4.35873015873016	5.40029985007496	4.26813406703352	3.25821596244131	3.97234042553192	3.86357894736842	3.3378640776699	2.55730337078652	2.69933184855234	2.81349578256795	3.69065720666961	0.854538598522649
"chr19-54"	"chr19"	54000001	55000000	"."	1000000	4.98641304347826	5.58730158730159	6.35382308845577	5.45072536268134	3.53990610328638	3.87872340425532	4.13810526315789	3.59223300970874	2.8749063670412	2.81069042316258	2.64104967197751	4.16853430222787	1.25554620165219
"chr19-55"	"chr19"	55000001	56000000	"."	1000000	5.57336956521739	6.13650793650794	6.56671664167916	6.50325162581291	3.54178403755869	3.9936170212766	4.25263157894737	3.64660194174757	2.73707865168539	2.58648849294729	2.71977507029053	4.38707477851553	1.54521978186569
"chr19-56"	"chr19"	56000001	57000000	"."	1000000	3.55163043478261	3.6031746031746	4.44377811094453	3.56578289144572	3.04600938967136	3.13404255319149	3.10063157894737	3.18252427184466	2.55880149812734	2.35634743875278	2.61105904404873	3.19579834681193	0.58947096900529
"chr19-57"	"chr19"	57000001	58000000	"."	1000000	3.87228260869565	3.81269841269841	4.33883058470765	3.75587793896948	3.14366197183099	3.32765957446809	3.32631578947368	3.27766990291262	2.72659176029963	2.76614699331849	2.48359887535145	3.34830312842965	0.561996462153877
"chr19-58"	"chr19"	58000001	58617616	"."	617616	3.39130434782609	3.6952380952381	4.15592203898051	3.68384192096048	2.15962441314554	2.39787234042553	2.46736842105263	2.12815533980583	1.68838951310861	1.64959168522643	1.76194939081537	2.65265977332592	0.911178655570784
"chr20-0"	"chr20"	1	1000000	"."	1000000	3.79891304347826	3.81587301587302	4.24587706146927	4.20610305152576	2.93333333333333	3.1936170212766	2.88505263157895	3.03883495145631	2.37752808988764	2.48255382331106	2.27366447985005	3.20466822754911	0.713404744449451
"chr20-1"	"chr20"	1000001	2000000	"."	1000000	3.64945652173913	3.22857142857143	2.71964017991005	3.56578289144572	2.8131455399061	2.68085106382979	2.27536842105263	2.51844660194175	2.42247191011236	2.44543429844098	2.66541705716963	2.81678053764723	0.463710069550116
"chr20-2"	"chr20"	2000001	3000000	"."	1000000	3.26086956521739	3.6	4.06596701649175	3.70385192596298	3.05164319248826	3.36170212765957	2.95747368421053	3.21941747572816	2.69662921348315	2.61469933184855	2.53420805998126	3.18786014482469	0.480878457085298
"chr20-3"	"chr20"	3000001	4000000	"."	1000000	4.18478260869565	4.57777777777778	5.26836581709145	4.82441220610305	3.02347417840376	3.91276595744681	3.90231578947368	3.32233009708738	2.56179775280899	2.66369710467706	2.54170571696345	3.70758409150264	0.955329572141324
"chr20-4"	"chr20"	4000001	5000000	"."	1000000	3.64673913043478	3.53650793650794	3.29535232383808	3.36968484242121	2.94460093896714	3.06170212765957	2.98273684210526	2.61941747572816	2.46591760299625	2.52561247216036	2.62043111527648	3.00624570982684	0.416648581350332
"chr20-5"	"chr20"	5000001	6000000	"."	1000000	3.34510869565217	3.57142857142857	4.11094452773613	3.34967483741871	3.01971830985915	3.13191489361702	3.37852631578947	3.05825242718447	2.55131086142322	2.56124721603563	2.49671977507029	3.14316785738317	0.488693796938739
"chr20-6"	"chr20"	6000001	7000000	"."	1000000	1.79619565217391	1.78730158730159	2.01499250374813	1.76688344172086	1.83286384976526	1.73191489361702	1.76	1.86407766990291	1.87116104868914	2.01633259094284	1.92877225866917	1.85186322695735	0.0988807412507414
"chr20-7"	"chr20"	7000001	8000000	"."	1000000	1.01630434782609	1.08888888888889	1.07646176911544	1.02651325662831	1.10234741784038	1.25957446808511	1.16042105263158	1.25825242718447	1.39176029962547	1.67631774313289	1.46204311152765	1.22898952568057	0.207982445724923
"chr20-8"	"chr20"	8000001	9000000	"."	1000000	1.35054347826087	1.44761904761905	1.33433283358321	1.39469734867434	1.57558685446009	1.46170212765957	1.28673684210526	1.55533980582524	1.6749063670412	1.96733481811433	2.02811621368322	1.55244688518422	0.248391306988043
"chr20-9"	"chr20"	9000001	10000000	"."	1000000	1.59782608695652	1.64444444444444	1.33133433283358	1.79889944972486	1.70328638497653	1.65957446808511	1.32547368421053	1.82912621359223	1.99550561797753	1.91833704528582	2.19119025304592	1.72681799828483	0.261946790915798
"chr20-10"	"chr20"	10000001	11000000	"."	1000000	1.98097826086957	2.03492063492063	1.58620689655172	2.02701350675338	2.05258215962441	1.7936170212766	1.41810526315789	1.98058252427184	2.24868913857678	1.9554565701559	2.07310215557638	1.92284128470319	0.236972418012401
"chr20-11"	"chr20"	11000001	12000000	"."	1000000	1.26630434782609	1.37142857142857	1.28035982008996	1.34867433716858	1.35399061032864	1.37446808510638	1.15536842105263	1.43883495145631	1.62397003745318	1.83221974758723	1.941893158388	1.45341018980778	0.244745992123327
"chr20-12"	"chr20"	12000001	13000000	"."	1000000	1.59239130434783	1.5047619047619	1.33433283358321	1.48074037018509	1.55305164319249	1.43829787234043	1.504	1.59611650485437	1.86217228464419	1.84261321455085	2.05623242736645	1.61497366907516	0.215589908286628
"chr20-13"	"chr20"	13000001	14000000	"."	1000000	2.03260869565217	1.91746031746032	2.08395802098951	2.02501250625313	2.0018779342723	2.15744680851064	1.95873684210526	2.14368932038835	2.09138576779026	2.03414996288048	2.05623242736645	2.04568714578808	0.0723962639490859
"chr20-14"	"chr20"	14000001	15000000	"."	1000000	1.42663043478261	1.6	1.5232383808096	1.29864932466233	1.44413145539906	1.52765957446809	1.62189473684211	1.74563106796117	1.58202247191011	1.70155902004454	1.71883786316776	1.56275039364067	0.136921330897582
"chr20-15"	"chr20"	15000001	16000000	"."	1000000	1.32065217391304	1.32380952380952	1.37031484257871	1.28064032016008	1.48356807511737	1.45106382978723	1.13852631578947	1.59805825242718	1.79475655430712	1.81291759465479	1.67572633552015	1.47727580164224	0.219337034998493
"chr20-16"	"chr20"	16000001	17000000	"."	1000000	1.98369565217391	1.96190476190476	1.72413793103448	2.04902451225613	2.12582159624413	1.98297872340426	1.65221052631579	2.1747572815534	2.09138576779026	2.01781737193764	2.21180880974695	1.99777663039652	0.173584618646575
"chr20-17"	"chr20"	17000001	18000000	"."	1000000	2.9945652173913	2.96190476190476	2.94752623688156	3.07353676838419	2.68356807511737	2.55531914893617	2.26357894736842	2.51456310679612	2.2876404494382	2.34001484780995	2.71977507029053	2.66745387548351	0.298426451568261
"chr20-18"	"chr20"	18000001	19000000	"."	1000000	3.27173913043478	2.98730158730159	3.33733133433283	2.90145072536268	2.8037558685446	2.67446808510638	2.90021052631579	2.58058252427184	2.54681647940075	2.25835189309577	2.49109653233365	2.79573678968188	0.329135450131743
"chr20-19"	"chr20"	19000001	20000000	"."	1000000	2.90760869565217	2.84444444444444	2.20689655172414	2.92946473236618	2.75117370892019	2.7468085106383	1.96884210526316	2.57864077669903	2.56179775280899	2.28210838901262	2.56607310215558	2.57671443360771	0.30957670929075
"chr20-20"	"chr20"	20000001	21000000	"."	1000000	2.44836956521739	2.67619047619048	2.11394302848576	2.3791895947974	2.52582159624413	2.37872340425532	2.04126315789474	2.35339805825243	2.4059925093633	2.15887156644395	2.33364573570759	2.34685533571386	0.184267170061556
"chr20-21"	"chr20"	21000001	22000000	"."	1000000	2.41847826086957	2.45714285714286	2.12293853073463	2.52926463231616	2.4150234741784	2.30425531914894	2.20294736842105	2.20582524271845	2.30411985018727	2.06978470675575	2.3805060918463	2.31002603039267	0.145798548700397
"chr20-22"	"chr20"	22000001	23000000	"."	1000000	2.26358695652174	2.2984126984127	1.88905547226387	2.22111055527764	2.21408450704225	2.1531914893617	1.85768421052632	2.00194174757282	2.16928838951311	2.06236080178174	2.06373008434864	2.10858608296568	0.147034958944943
"chr20-23"	"chr20"	23000001	24000000	"."	1000000	3.33695652173913	3.5047619047619	3.20839580209895	3.63181590795398	2.92206572769953	3.12340425531915	2.80252631578947	2.67378640776699	2.60973782771536	2.39643652561247	2.66729147141518	2.98883442435201	0.400446623098482
"chr20-24"	"chr20"	24000001	25000000	"."	1000000	3.46467391304348	3.52380952380952	3.28635682158921	3.76988494247124	2.7962441314554	3.01489361702128	2.46231578947368	2.67378640776699	2.62172284644195	2.42167780252413	2.60168697282099	2.9670047971289	0.471858784753741
"chr20-25"	"chr20"	25000001	26000000	"."	1000000	3.8070652173913	4.08888888888889	4.19190404797601	3.84592296148074	2.90516431924883	3.12340425531915	3.49136842105263	3.00776699029126	2.4689138576779	2.67112100965108	2.39550140581068	3.27245648861713	0.646378710423065
"chr20-26"	"chr20"	26000001	27000000	"."	1000000	4.63858695652174	3.12380952380952	2.90554722638681	2.47323661830915	1.79906103286385	3.10851063829787	14.0008421052632	3.45436893203884	3.21048689138577	2.83890126206385	1.99437675726336	3.95888435856399	3.41516014864314
"chr20-27"	"chr20"	27000001	28000000	"."	1000000	5.57336956521739	3.97777777777778	3.11544227886057	2.05702851425713	1.81032863849765	2.77872340425532	13.5797894736842	2.78834951456311	3.31835205992509	2.92650334075724	1.87253983130272	3.98165494537256	3.35707656206561
"chr20-28"	"chr20"	28000001	29000000	"."	1000000	7.68478260869565	4.6031746031746	4.19190404797601	3.39369684842421	2.47136150234742	4.44255319148936	24.384	4.20388349514563	3.92808988764045	3.20861172976986	1.81818181818182	5.84820361207682	6.32649082147674
"chr20-29"	"chr20"	29000001	30000000	"."	1000000	3.02173913043478	2.92698412698413	3.05247376311844	2.25712856428214	2.54835680751174	1.94893617021277	5.97389473684211	2.36699029126214	2.57977528089888	2.8626577579807	2.61105904404873	2.92272687941605	1.06747026209152
"chr20-30"	"chr20"	30000001	31000000	"."	1000000	2.51086956521739	2.46349206349206	2.65667166416792	2.37718859429715	2.25352112676056	2.2468085106383	4.13978947368421	2.17281553398058	2.20374531835206	2.11581291759465	1.97188378631678	2.46478168677288	0.588432345052244
"chr20-31"	"chr20"	31000001	32000000	"."	1000000	4.64945652173913	4.57777777777778	5.19640179910045	3.92196098049025	2.99342723004695	3.66382978723404	6.98442105263158	3.63106796116505	3.00674157303371	3.19079435783222	2.63730084348641	4.0411981713216	1.25864300705592
"chr20-32"	"chr20"	32000001	33000000	"."	1000000	5.04619565217391	4.94285714285714	5.73913043478261	5.15057528764382	3.65258215962441	3.88297872340426	4.10105263157895	3.22718446601942	2.71011235955056	2.86117297698589	2.87160262417994	4.01685858716372	1.06323295352441
"chr20-33"	"chr20"	33000001	34000000	"."	1000000	4.58152173913043	5.07619047619048	5.13943028485757	4.98849424712356	3.64319248826291	3.94042553191489	3.55873684210526	3.43883495145631	2.79550561797753	2.70378619153675	2.74976569821931	3.87417127897955	0.945100896953693
"chr20-34"	"chr20"	34000001	35000000	"."	1000000	3.82065217391304	4.25396825396825	5.04647676161919	3.935967983992	3.36525821596244	3.58085106382979	3.552	3.36699029126214	2.56029962546816	2.61915367483296	2.62980318650422	3.52103829375929	0.755601287469411
