""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"mean"	"sd"
"chr17-12"	"chr17"	12000001	13000000	"."	1000000	2.03700962250185	1.87607843137255	2.06743940990516	2.05929919137466	2.05655042412818	1.90549662487946	1.998476770754	1.98890942698706	1.88273092369478	1.98577675839974	0.0782433908495725
"chr17-13"	"chr17"	13000001	14000000	"."	1000000	1.94226498889711	2.06117647058824	2.08640674394099	2.03504043126685	2.00565504241282	2.03857280617165	1.93297791317593	1.95009242144177	1.91967871485944	1.99687394808387	0.0618829295165162
"chr17-14"	"chr17"	14000001	15000000	"."	1000000	2.05625462620281	2.02509803921569	2.19178082191781	1.90835579514825	2.17907634307257	2.0327868852459	1.95430312261995	1.97597042513863	2.23132530120482	2.06166126219627	0.114058304015706
"chr17-15"	"chr17"	15000001	16000000	"."	1000000	2.12879348630644	2.03294117647059	2.20231822971549	2.16711590296496	1.94721960414703	1.91513982642237	2.01675552170602	1.97042513863216	2.21044176706827	2.06568340593704	0.113541106260705
"chr17-16"	"chr17"	16000001	17000000	"."	1000000	2.11695040710585	2.01411764705882	2.16649104320337	2.10242587601078	2.30537229029218	2.06171648987464	1.91926884996192	1.9815157116451	1.83775100401606	2.05617881324097	0.138711745497065
"chr17-17"	"chr17"	17000001	18000000	"."	1000000	2.06957809030348	2.08941176470588	2.01264488935722	1.94878706199461	2.11310084825636	1.82642237222758	2.21325209444021	2.25878003696858	2.03534136546185	2.06303539152397	0.13060946437356
"chr17-18"	"chr17"	18000001	19000000	"."	1000000	2.02368615840118	2.07686274509804	1.93677555321391	1.92991913746631	1.96418473138549	1.77627772420444	2.11119573495811	2.13493530499076	1.89076305220884	1.98273334910301	0.11539793513725
"chr17-19"	"chr17"	19000001	20000000	"."	1000000	2.07698001480385	1.98588235294118	2.06322444678609	1.94070080862534	2.17530631479736	1.86113789778206	1.94364051789794	2.17375231053604	1.98875502008032	2.02326440936113	0.107398530235235
"chr17-20"	"chr17"	20000001	21000000	"."	1000000	2	1.93098039215686	2.15595363540569	1.9811320754717	2	1.90549662487946	2.06854531607007	2.10536044362292	2.02570281124498	2.01924125542796	0.0802340435037649
"chr17-21"	"chr17"	21000001	22000000	"."	1000000	2.24130273871206	2.29490196078431	2.2550052687039	2.6199460916442	2.39019792648445	2.41080038572806	2.42345773038842	2.66173752310536	2.34698795180723	2.40492639748422	0.148951146243444
"chr17-22"	"chr17"	22000001	23000000	"."	1000000	2.06957809030348	2.12549019607843	1.98314014752371	2.45283018867925	2.5636192271442	1.95178399228544	2.32292460015232	1.92421441774492	2.40642570281124	2.20000072919144	0.240084029468423
"chr17-23"	"chr17"	23000001	24000000	"."	1000000	0.923760177646188	1.27843137254902	1.06427818756586	1.05660377358491	1.25541941564562	0.813886210221794	1.27798933739528	0.946395563770795	1.30923694779116	1.1028889984634	0.184069727301953
"chr17-24"	"chr17"	24000001	25000000	"."	1000000	0.473723168023686	0.495686274509804	0.65331928345627	0.61455525606469	0.582469368520264	0.314368370298939	0.571210967250571	0.635859519408503	0.65863453815261	0.555536305076149	0.11154275252088
"chr17-25"	"chr17"	25000001	26000000	"."	1000000	0.815692079940785	1.08549019607843	1.17597471022129	1.29649595687332	1.02921771913289	0.675024108003857	1.13785224676314	1.181146025878	1.20481927710843	1.06685692444446	0.200049170637027
"chr17-26"	"chr17"	26000001	27000000	"."	1000000	3.88156920799408	5.01803921568627	6.80505795574289	6.09164420485175	5.8737040527804	4.13114754098361	6.07311500380807	6.3641404805915	6.2714859437751	5.61221151180152	1.02927782094618
"chr17-27"	"chr17"	27000001	28000000	"."	1000000	2.06217616580311	1.97647058823529	2.06533192834563	2.08086253369272	2.10744580584354	2.2082931533269	1.95582635186596	2.17929759704251	1.89397590361446	2.0588533364189	0.102666796960543
"chr17-28"	"chr17"	28000001	29000000	"."	1000000	2.00740192450037	2.02666666666667	2.12855637513172	2.06199460916442	2.13572101790763	2.06171648987464	2.17669459253618	2.090573012939	2.13012048192771	2.09104946340537	0.0560254841768763
"chr17-29"	"chr17"	29000001	30000000	"."	1000000	2.02812731310141	2.00627450980392	2.04847207586934	2.06738544474394	1.98114985862394	1.83413693346191	1.98172124904798	1.96672828096118	2.15903614457831	2.00811464557688	0.0878405716627244
"chr17-30"	"chr17"	30000001	31000000	"."	1000000	1.920059215396	1.98901960784314	2.11169652265543	2.08355795148248	1.87747408105561	1.9556412729026	2.01370906321401	2.03881700554529	1.95180722891566	1.9935313276678	0.0763135702136068
"chr17-31"	"chr17"	31000001	32000000	"."	1000000	2.00888230940044	2.11294117647059	2.03371970495258	2.01617250673854	1.86050895381715	2.02121504339441	2.11881188118812	2.01293900184843	1.98714859437751	2.01914879690975	0.0752410750267957
"chr17-32"	"chr17"	32000001	33000000	"."	1000000	1.96891191709845	2.07843137254902	2.1159114857745	1.86253369272237	1.97926484448633	1.96528447444552	1.92840822543793	2.03512014787431	2.03212851405622	1.99622163049385	0.0777400197453923
"chr17-33"	"chr17"	33000001	34000000	"."	1000000	2.19541080680977	2.07372549019608	2.14963119072708	2.19946091644205	2.062205466541	1.96335583413693	2.07463823305407	2.3641404805915	2.03855421686747	2.12456918170733	0.117795134929457
"chr17-34"	"chr17"	34000001	35000000	"."	1000000	2.13471502590674	2.10196078431373	2.01053740779768	2.06469002695418	2.13572101790763	1.96335583413693	1.91622239146992	2.17005545286506	2.06104417670683	2.06203356867319	0.0848774332169847
"chr17-35"	"chr17"	35000001	36000000	"."	1000000	1.94522575869726	2.0956862745098	2.13698630136986	1.95417789757412	1.95475966069746	1.89199614271938	2.04569687738005	2.06469500924214	2.06104417670683	2.01669645543299	0.0823283135364059
"chr17-36"	"chr17"	36000001	37000000	"."	1000000	2.25314581791266	1.9921568627451	2.17281348788198	1.91105121293801	1.8737040527804	1.75506268081003	2.25590251332826	2.10536044362292	1.99839357429719	2.03528784959073	0.174373189564618
"chr17-37"	"chr17"	37000001	38000000	"."	1000000	2.22501850481125	1.99843137254902	2.22550052687039	1.92452830188679	2.01508011310085	1.76856316297011	1.88880426504189	1.98890942698706	2.09477911646586	2.01440164340925	0.150240049372961
"chr17-38"	"chr17"	38000001	39000000	"."	1000000	2.02812731310141	1.94352941176471	2.03582718651212	1.83018867924528	1.67389255419416	1.62391513982642	1.89489718202589	1.79852125693161	1.81847389558233	1.84970806879821	0.142823520852607
"chr17-39"	"chr17"	39000001	40000000	"."	1000000	2.08586232420429	2.05490196078431	2.13066385669125	1.8733153638814	2.00188501413761	1.85149469623915	1.8964204112719	2.04436229205176	1.86666666666667	1.97839695399204	0.107144925554484
"chr17-40"	"chr17"	40000001	41000000	"."	1000000	1.98075499629904	1.93725490196078	2.17281348788198	2.14824797843666	2.05655042412818	2.02121504339441	2.05940594059406	2.02218114602588	2.00321285140562	2.04462630779185	0.0757505247853472
"chr17-41"	"chr17"	41000001	42000000	"."	1000000	2.1139896373057	1.9278431372549	1.99578503688093	2.04043126684636	1.87935909519321	1.87849566055931	2.01218583396801	1.97781885397412	1.93734939759036	1.97369532439699	0.0770619945776673
"chr17-42"	"chr17"	42000001	43000000	"."	1000000	2.06365655070318	2.06588235294118	2.09905163329821	1.92722371967655	2.05655042412818	1.89199614271938	1.85072353389185	2.08133086876155	1.92449799196787	1.995657024232	0.0953886860345992
"chr17-43"	"chr17"	43000001	44000000	"."	1000000	2.37749814951887	2.21960784313726	2.463645943098	2.06469002695418	2.01508011310085	1.9344262295082	1.83701447067784	2.52495378927911	2.1285140562249	2.17393673572213	0.239995541879178
"chr17-44"	"chr17"	44000001	45000000	"."	1000000	2.05181347150259	2.03607843137255	2.07797681770285	1.90566037735849	1.92271442035815	1.77242044358727	1.87357197258187	2.10166358595194	1.87630522088353	1.95757830458881	0.113002035318133
"chr17-45"	"chr17"	45000001	46000000	"."	1000000	2.09770540340489	2.13960784313725	2.11380400421496	2.24258760107817	2.11498586239397	2.00964320154291	2.15993907083016	2.2365988909427	2.1863453815261	2.14457969545235	0.0727204226251558
"chr17-46"	"chr17"	46000001	47000000	"."	1000000	2.35825314581791	2.44549019607843	2.44467860906217	1.54177897574124	1.78322337417531	1.83027965284474	1.63290175171363	2.34380776340111	1.88433734939759	2.02941675758135	0.365524305901443
"chr17-47"	"chr17"	47000001	48000000	"."	1000000	1.960029607698	2.12862745098039	2	1.98382749326146	2.11310084825636	1.90742526518804	1.84310738766184	2.03512014787431	2.0578313253012	2.00322994735796	0.0927802326213614
"chr17-48"	"chr17"	48000001	49000000	"."	1000000	1.96743153219837	1.98274509803922	2.22550052687039	2.01617250673854	2.13383600377003	1.89392478302797	1.94821020563595	2.11645101663586	1.96947791164659	2.02819439828477	0.107036678872208
"chr17-49"	"chr17"	49000001	50000000	"."	1000000	2.08734270910437	2.10509803921569	2.18967334035827	2.07277628032345	2.07728557964185	1.83027965284474	2.04569687738005	2.19038817005545	1.83132530120482	2.04776288334763	0.132749832128901
"chr17-50"	"chr17"	50000001	51000000	"."	1000000	2.05033308660252	2.14117647058824	2.12855637513172	2.09164420485175	1.86427898209237	1.88042430086789	1.98476770753998	2.10351201478743	1.96626506024096	2.02343980030032	0.10443188438274
"chr17-51"	"chr17"	51000001	52000000	"."	1000000	2.13915618060696	2.11764705882353	2.1159114857745	2.1644204851752	1.92459943449576	2.05400192864031	2.07159177456207	2.16081330868762	2.06907630522088	2.09080199577631	0.0740178285551816
"chr17-52"	"chr17"	52000001	53000000	"."	1000000	1.98963730569948	1.93411764705882	2.13487881981033	2.04312668463612	1.89820923656927	2.11957569913211	2.03960396039604	1.89463955637708	2.12690763052209	2.02007739335571	0.0963760292387766
"chr17-53"	"chr17"	53000001	54000000	"."	1000000	1.85048112509252	1.94352941176471	1.71759747102213	1.79245283018868	1.9057492931197	1.92092574734812	2.07616146230008	1.9445471349353	2.06746987951807	1.91321270614326	0.116804984049203
"chr17-54"	"chr17"	54000001	55000000	"."	1000000	1.93930421909697	1.95764705882353	1.89884088514225	1.94609164420485	2.15268614514609	2.09836065573771	1.96801218583397	2.00554528650647	1.99518072289157	1.99574097815371	0.0810237980406159
"chr17-55"	"chr17"	55000001	56000000	"."	1000000	2.18504811250925	2.08627450980392	2.0695468914647	2.07008086253369	2.11310084825636	2.08100289296046	2.01675552170602	2.00739371534196	1.94377510040161	2.06366427277533	0.0687439635097409
"chr17-56"	"chr17"	56000001	57000000	"."	1000000	2.03849000740192	2.00313725490196	2.1159114857745	1.87870619946092	2.20923656927427	2.02121504339441	1.95277989337395	2.1645101663586	2.10923694779116	2.05480261863685	0.104919673198362
"chr17-57"	"chr17"	57000001	58000000	"."	1000000	2.0059215396003	2.01098039215686	1.97471022128556	2.2722371967655	2.19792648444863	2.08871745419479	2.11119573495811	2.19408502772643	1.89558232931727	2.08348404227261	0.122558276628917
"chr17-58"	"chr17"	58000001	59000000	"."	1000000	1.99111769059956	1.94039215686275	2.02739726027397	1.89757412398922	1.99434495758718	1.89392478302797	1.91926884996192	1.9445471349353	1.92610441767068	1.94829681943428	0.0463029662708754
"chr17-59"	"chr17"	59000001	60000000	"."	1000000	2.16432272390822	1.93725490196078	2.14963119072708	1.91374663072776	2.02639019792648	1.73191899710704	1.82787509520183	1.91497227356747	1.91004016064257	1.95290579686325	0.140677202585381
"chr17-60"	"chr17"	60000001	61000000	"."	1000000	2.01332346410067	1.98117647058824	1.91359325605901	1.81401617250674	2.03770028275212	1.91128254580521	1.93754760091394	1.95563770794824	2.12048192771084	1.96497326982056	0.0874802913590528
"chr17-61"	"chr17"	61000001	62000000	"."	1000000	1.89489267209474	2	1.96206533192835	1.96765498652291	1.98491988689915	1.87270973963356	1.97715156130998	1.85582255083179	1.92128514056225	1.93738909664253	0.0526629609350704
"chr17-62"	"chr17"	62000001	63000000	"."	1000000	1.9940784603997	1.89960784313725	2.07376185458377	1.74393530997305	2.02262016965127	1.89392478302797	1.93450114242193	1.97412199630314	2.00160642570281	1.94868422057788	0.0962742042653121
"chr17-63"	"chr17"	63000001	64000000	"."	1000000	2.08882309400444	1.99686274509804	2.34141201264489	1.92452830188679	2.09048067860509	1.96142719382835	1.95887281035796	2.02957486136784	1.95341365461847	2.0383772613791	0.128117727392675
"chr17-64"	"chr17"	64000001	65000000	"."	1000000	2.039970392302	2.02509803921569	2.26975763962065	1.92722371967655	2.27709707822809	1.92671166827387	1.91012947448591	2.15896487985213	2.04016064257028	2.0639015038028	0.141710923703116
"chr17-65"	"chr17"	65000001	66000000	"."	1000000	2.03552923760178	2.00470588235294	2.19388830347734	2.05929919137466	1.97549481621112	2.06750241080039	1.91317593297791	2.14417744916821	1.93092369477912	2.03607743541594	0.0928261002916465
"chr17-66"	"chr17"	66000001	67000000	"."	1000000	2.04441154700222	2.04862745098039	2.07586933614331	2.05929919137466	2.11310084825636	1.98649951783992	2.04112718964204	1.93900184842884	2.13333333333333	2.04903002922234	0.0593065487174422
"chr17-67"	"chr17"	67000001	68000000	"."	1000000	2.06365655070318	2.05019607843137	1.94731296101159	2.01347708894879	1.75494816211122	2.01542912246866	1.90708301599391	1.97412199630314	1.91164658634538	1.95976350692414	0.09510297322849
"chr17-68"	"chr17"	68000001	69000000	"."	1000000	2.02812731310141	2.05176470588235	2.04847207586934	2.05660377358491	2.04524033930254	2.02507232401157	2	2.01109057301294	1.97911646586345	2.0272763967365	0.0263691960664336
"chr17-69"	"chr17"	69000001	70000000	"."	1000000	2.06365655070318	1.9356862745098	1.95152792413066	2.02425876010782	2.00377002827521	2.1542912246866	2.00609291698401	2.01663585951941	2.02730923694779	2.02035875287383	0.0635175142757752
"chr17-70"	"chr17"	70000001	71000000	"."	1000000	2.05921539600296	2.02509803921569	1.87565858798736	2.0188679245283	1.95852968897267	2.07521697203472	1.91317593297791	2.00554528650647	2.04497991967872	1.99736530532275	0.067878961246247
"chr17-71"	"chr17"	71000001	72000000	"."	1000000	1.95410806809771	2.11294117647059	1.77028451001054	2.16172506738544	2.08482563619227	2.08678881388621	2.001523229246	1.90388170055453	1.98072289156627	2.00631123260106	0.121330045228964
"chr17-72"	"chr17"	72000001	73000000	"."	1000000	1.98815692079941	2.09725490196078	2.11169652265543	2.32614555256065	2.06032045240339	1.94021215043394	2.01827875095202	2.43807763401109	1.9710843373494	2.10569191368068	0.168895000365955
"chr17-73"	"chr17"	73000001	74000000	"."	1000000	2.12583271650629	2.10196078431373	2.09905163329821	1.94070080862534	2.0923656927427	2.02314368370299	2.06854531607007	2.33086876155268	2.01606425702811	2.08872596153779	0.107357194304983
"chr17-74"	"chr17"	74000001	75000000	"."	1000000	1.9940784603997	2.18352941176471	2.06533192834563	2.08355795148248	1.98680490103676	2.0443587270974	2.02589489718203	2.29574861367837	2.12530120481928	2.08940067731182	0.0993830715119536
"chr17-75"	"chr17"	75000001	76000000	"."	1000000	2.04441154700222	2.21647058823529	2.09694415173867	1.96495956873315	1.97549481621112	1.9556412729026	1.85833968012186	2.10351201478743	2.11566265060241	2.03682625448164	0.108386332836166
"chr17-76"	"chr17"	76000001	77000000	"."	1000000	2.12583271650629	2.20392156862745	1.99367755532139	2.09164420485175	2.27521206409048	1.85342333654773	2.05788271134806	2.10720887245841	1.81686746987952	2.05840783329234	0.150316877819899
"chr17-77"	"chr17"	77000001	78000000	"."	1000000	2.10510732790526	2.16941176470588	2.11801896733404	1.8355795148248	2.01696512723845	1.9556412729026	2.01980198019802	2.12199630314233	1.99839357429719	2.03787953694984	0.103277565530825
"chr17-78"	"chr17"	78000001	79000000	"."	1000000	2.01480384900074	2.0721568627451	2.20442571127503	1.8355795148248	1.91328934967012	1.98457087753134	2.02284843869002	2.28280961182994	1.94859437751004	2.03100873256413	0.139865346460104
"chr17-79"	"chr17"	79000001	80000000	"."	1000000	2.00148038490007	2.22274509803922	2.13698630136986	1.93261455525606	2.18284637134779	1.93056894889103	1.86290936785986	2.30314232902033	2.06907630522088	2.07137440687835	0.150328380941414
"chr17-80"	"chr17"	80000001	81000000	"."	1000000	1.88897113249445	2.12549019607843	2.16859852476291	2.15094339622642	2.05278039585297	1.96142719382835	1.82635186595583	2.23475046210721	2.00160642570281	2.0456577325566	0.136958287149106
"chr17-81"	"chr17"	81000001	82000000	"."	1000000	1.78090303478905	1.84627450980392	1.9304531085353	1.67654986522911	1.95475966069746	1.87463837994214	1.93907083015994	1.9279112754159	1.78955823293173	1.85779098861162	0.0935669876184622
"chr17-82"	"chr17"	82000001	83000000	"."	1000000	2.00148038490007	2.07058823529412	2.02528977871444	2.23989218328841	1.95852968897267	1.8572806171649	2.07616146230008	2.40295748613678	1.87309236947791	2.05614135624993	0.173628740301357
"chr17-83"	"chr17"	83000001	83257441	"."	257441	0.455958549222798	0.516078431372549	0.533192834562698	0.439353099730458	0.518378887841659	0.565091610414658	0.484386900228484	0.480591497227357	0.501204819277108	0.499359625541974	0.0390046425507044
"chr18-0"	"chr18"	1	1000000	"."	1000000	3.29681717246484	4.58196078431373	3.89884088514225	3.91105121293801	4.34118755890669	4.06943105110897	3.75476009139375	4.14787430683919	3.32208835341365	3.92489015739123	0.427685536599636
"chr18-1"	"chr18"	1000001	2000000	"."	1000000	1.94966691339748	1.9356862745098	1.81032665964173	1.80323450134771	2.03393025447691	1.9672131147541	2.11424219345011	1.99260628465804	1.9004016064257	1.94525642251795	0.0997763791702144
"chr18-2"	"chr18"	2000001	3000000	"."	1000000	2.02812731310141	2.13176470588235	2.07376185458377	2.03504043126685	1.97926484448633	2.14079074252652	1.92688499619193	2.08872458410351	1.98714859437751	2.04350089628002	0.0719598575310396
"chr18-3"	"chr18"	3000001	4000000	"."	1000000	2.09178386380459	1.95921568627451	2.1390937829294	1.83288409703504	2.0320452403393	1.91128254580521	1.88728103579589	1.99445471349353	1.97751004016064	1.98061677840423	0.09754541080566
"chr18-4"	"chr18"	4000001	5000000	"."	1000000	2.00148038490007	1.92470588235294	1.88619599578504	2.01617250673854	1.94721960414703	1.94214079074253	2.07768469154608	2.0184842883549	1.93092369477912	1.97166753770514	0.0601470237271996
"chr18-5"	"chr18"	5000001	6000000	"."	1000000	1.98519615099926	2.02352941176471	2.26343519494204	1.91644204851752	2.16211121583412	2.08486017357763	2.16755521706017	2.03881700554529	2.08995983935743	2.08132291751091	0.105349209109868
"chr18-6"	"chr18"	6000001	7000000	"."	1000000	2.01628423390081	2.13960784313725	2.09694415173867	2.10512129380054	2.05655042412818	2.15814850530376	2.11271896420411	1.98706099815157	2.1863453815261	2.09542019954345	0.0652548224776202
"chr18-7"	"chr18"	7000001	8000000	"."	1000000	2.04441154700222	2.03294117647059	2.11169652265543	2.07816711590297	2.01131008482564	2.19864995178399	2.23153084539223	1.99445471349353	2.01927710843374	2.08027100732893	0.0845956685360481
"chr18-8"	"chr18"	8000001	9000000	"."	1000000	1.94670614359734	2.10509803921569	2.07165437302424	2.17250673854447	1.96606974552309	2.06750241080039	2.0974866717441	2.07948243992606	2.08995983935743	2.06627404463698	0.0697049458569734
"chr18-9"	"chr18"	9000001	10000000	"."	1000000	1.95410806809771	2.04549019607843	2.16016859852476	1.85175202156334	1.90386427898209	1.93056894889103	1.95887281035796	2.01109057301294	2.11566265060241	1.99239757179007	0.100338016960453
"chr18-10"	"chr18"	10000001	11000000	"."	1000000	1.98223538119911	2.02196078431373	2.10748155953635	2.05121293800539	2.14137606032045	2.08486017357763	2.08834729626809	2.16820702402957	2.11566265060241	2.08459376309475	0.0583449885637702
"chr18-11"	"chr18"	11000001	12000000	"."	1000000	1.92894152479645	1.96862745098039	1.98735511064278	2.17520215633423	2.12818096135721	1.90742526518804	1.92231530845392	2.04251386321627	1.90843373493976	1.99655504176767	0.0987481544444541
"chr18-12"	"chr18"	12000001	13000000	"."	1000000	1.98815692079941	1.93411764705882	2.19810326659642	2.07816711590297	2.14137606032045	1.86306653809065	2.03655750190404	1.94824399260628	1.93092369477912	2.01319030422868	0.10942721478222
"chr18-13"	"chr18"	13000001	14000000	"."	1000000	2.10066617320503	1.93411764705882	2.21285563751317	1.95956873315364	2.06409048067861	1.95756991321119	2.04569687738005	2.19223659889094	2.12208835341365	2.06543226827834	0.101698401905789
"chr18-14"	"chr18"	14000001	15000000	"."	1000000	2.0340488527017	1.9356862745098	1.9304531085353	1.99191374663073	2.11875589066918	1.94214079074253	1.87966488956588	1.97781885397412	1.79116465863454	1.95573856288486	0.0926022782071154
"chr18-15"	"chr18"	15000001	16000000	"."	1000000	2.68541820873427	2.46745098039216	2.22128556375132	2.37735849056604	2.11498586239397	2.37029893924783	2.33815689261234	2.10166358595194	2.65542168674699	2.37022669004409	0.209365488446254
"chr18-16"	"chr18"	16000001	17000000	"."	1000000	2.5980754996299	2.83764705882353	2.23393045310854	2.78975741239892	2.65032987747408	1.88235294117647	1.93297791317593	2.56192236598891	2.14457831325301	2.40350798166992	0.362343117512783
"chr18-17"	"chr18"	17000001	18000000	"."	1000000	2.53737971872687	2.78588235294118	2.16859852476291	2.55795148247978	2.63147973609802	1.7145612343298	1.75780654988576	2.44362292051756	2.04819277108434	2.29394169898069	0.388350889119841
"chr18-18"	"chr18"	18000001	19000000	"."	1000000	2.49444855662472	2.54745098039216	1.78292939936776	2.3989218328841	2.23562676720075	1.62198649951784	1.66945925361767	2.32532347504621	1.90682730923695	2.10921934154313	0.364908948077195
"chr18-19"	"chr18"	19000001	20000000	"."	1000000	2.32864544781643	2.29333333333333	1.66069546891465	2.28840970350404	2.16022620169651	1.42140790742527	1.48057882711348	2.08133086876155	1.67389558232932	1.93205814898829	0.369799530525649
"chr18-20"	"chr18"	20000001	21000000	"."	1000000	2.01628423390081	1.83529411764706	1.54478398314015	1.96765498652291	1.57964184731385	1.32304725168756	1.37547600913938	1.80961182994455	1.46024096385542	1.65689280257241	0.257085047468048
"chr18-21"	"chr18"	21000001	22000000	"."	1000000	1.97335307179867	2.10509803921569	2.22128556375132	1.8733153638814	2.00754005655042	1.93249758919961	1.95277989337395	1.9279112754159	2.0433734939759	2.00412826079587	0.106383611359001
"chr18-22"	"chr18"	22000001	23000000	"."	1000000	1.9940784603997	2.03921568627451	2.00421496311907	2.23989218328841	2.01885014137606	2.02507232401157	1.87509520182788	2.02772643253235	1.89718875502008	2.01348157198329	0.103336374387771
"chr18-23"	"chr18"	23000001	24000000	"."	1000000	2.13619541080681	2.12705882352941	2.20021074815595	2.02964959568733	2.05089538171536	2.03664416586307	2.02741812642803	2.15896487985213	2.05622489959839	2.09147355907072	0.064677884040207
"chr18-24"	"chr18"	24000001	25000000	"."	1000000	2.10510732790526	1.95607843137255	2.17702845100105	2.02695417789757	2.01696512723845	1.92864030858245	2.16298552932216	2.14417744916821	2.02409638554217	2.0602259097811	0.0906296649655178
"chr18-25"	"chr18"	25000001	26000000	"."	1000000	2.05477424130274	1.89490196078431	1.99578503688093	2	1.937794533459	1.99614271938284	2.1035795887281	2.090573012939	2.1140562248996	2.02084525759739	0.0758108512898019
"chr18-26"	"chr18"	26000001	27000000	"."	1000000	1.91117690599556	1.93098039215686	1.95574288724974	1.97574123989218	1.95475966069746	1.99807135969142	1.996953541508	2.01663585951941	2.01767068273092	1.97308139216017	0.0376291417107627
"chr18-27"	"chr18"	27000001	28000000	"."	1000000	1.96891191709845	1.96235294117647	1.77871443624868	2.08894878706199	2.1262959472196	2.20057859209257	1.98933739527799	2.07393715341959	1.97429718875502	2.01815270648338	0.121819916679361
"chr18-28"	"chr18"	28000001	29000000	"."	1000000	1.98815692079941	1.95921568627451	1.7913593256059	2.00539083557951	1.92648444863336	1.98264223722276	2.08377760853008	1.8724584103512	2	1.95660949699964	0.0847130171061349
"chr18-29"	"chr18"	29000001	30000000	"."	1000000	1.73649148778682	1.92627450980392	1.76606954689146	2.05660377358491	1.88501413760603	1.99228543876567	2.10814927646611	1.86321626617375	1.93253012048193	1.91851495084007	0.123126364127975
"chr18-30"	"chr18"	30000001	31000000	"."	1000000	1.87712805329386	1.85411764705882	1.79768177028451	2.13746630727763	2	1.99421407907425	2.03198781416603	1.72458410351201	1.88112449799197	1.92203380807323	0.128715909223926
"chr18-31"	"chr18"	31000001	32000000	"."	1000000	2.1139896373057	1.91686274509804	1.97892518440464	1.74123989218329	1.99811498586239	2.06364513018322	2.12490479817212	1.99075785582255	1.91164658634538	1.98223186837526	0.118328056012028
"chr18-32"	"chr18"	32000001	33000000	"."	1000000	2.00888230940044	2.05333333333333	1.94309799789252	2.05929919137466	1.85296889726673	2.0443587270974	1.95430312261995	1.77449168207024	2.09156626506024	1.9758112806795	0.105667020233673
"chr18-33"	"chr18"	33000001	34000000	"."	1000000	1.87860843819393	1.81803921568627	1.80821917808219	1.92991913746631	1.87935909519321	2.08486017357763	2.01218583396801	1.84288354898336	1.99357429718876	1.91640543537108	0.0957047729306293
"chr18-34"	"chr18"	34000001	35000000	"."	1000000	1.93782383419689	2.01254901960784	1.95152792413066	1.98652291105121	2.05655042412818	1.94599807135969	2.02741812642803	1.98706099815157	2	1.9894945898949	0.0396777408804824
"chr18-35"	"chr18"	35000001	36000000	"."	1000000	2.07846039970392	1.98745098039216	2.07165437302424	1.92991913746631	2.062205466541	1.89392478302797	2.03960396039604	2.08872458410351	1.94698795180723	2.01099240405137	0.0730102446925726
"chr18-36"	"chr18"	36000001	37000000	"."	1000000	1.95854922279793	2.00470588235294	2.04004214963119	2.02964959568733	2.48444863336475	2.02892960462874	2.17060167555217	1.90757855822551	1.98072289156627	2.06724757931187	0.17214394925633
"chr18-37"	"chr18"	37000001	38000000	"."	1000000	2.01332346410067	2.13960784313725	1.97260273972603	2.09973045822102	2.47313854853911	2.00964320154291	2.05178979436405	2.43068391866913	1.93092369477912	2.12460485145326	0.196062092100474
"chr18-38"	"chr18"	38000001	39000000	"."	1000000	2.01924500370096	1.99058823529412	1.85247629083246	2.1266846361186	1.92082940622055	2.02892960462874	1.96648895658797	1.9445471349353	1.92289156626506	1.97474231495375	0.078881448360173
"chr18-39"	"chr18"	39000001	40000000	"."	1000000	2.04441154700222	1.82117647058824	1.9072708113804	1.99191374663073	2.0942507068803	1.98264223722276	1.82482863670982	1.88724584103512	2.26666666666667	1.98004518490181	0.142620424532909
"chr18-40"	"chr18"	40000001	41000000	"."	1000000	2.02368615840118	1.94196078431373	1.71338250790306	1.98921832884097	1.81526861451461	2.12729026036644	2.02132520944402	1.92606284658041	1.9855421686747	1.94930409767101	0.122231203318454
"chr18-41"	"chr18"	41000001	42000000	"."	1000000	1.96150999259808	2	1.67123287671233	2.20485175202156	1.94721960414703	2.01735776277724	1.85224676313785	2.04990757855823	2.07068273092369	1.975001006764	0.149295801737808
"chr18-42"	"chr18"	42000001	43000000	"."	1000000	2.00888230940044	1.93411764705882	1.81664910432034	1.86792452830189	1.98114985862394	2.24493731918997	2.0990099009901	2.09796672828096	2.10602409638554	2.01740683250578	0.134045257366491
"chr18-43"	"chr18"	43000001	44000000	"."	1000000	1.88452997779423	2.06588235294118	1.87987355110643	1.87061994609164	1.90009425070688	2.09643201542912	2.05178979436405	1.7634011090573	2.02730923694779	1.94888135938207	0.114024470247919
"chr18-44"	"chr18"	44000001	45000000	"."	1000000	2.05329385640266	1.94823529411765	2.01053740779768	1.83018867924528	2.04147031102733	2.08293153326905	2.09291698400609	2.01293900184843	2.06425702811245	2.01519667731407	0.0820942033329269
"chr18-45"	"chr18"	45000001	46000000	"."	1000000	1.9940784603997	2.05333333333333	2.10748155953635	1.87601078167116	2.10744580584354	1.92478302796528	2.11881188118812	2.07948243992606	2.17349397590361	2.04832458508524	0.0978032504465232
"chr18-46"	"chr18"	46000001	47000000	"."	1000000	2.07105847520355	1.99058823529412	2.1159114857745	2.04582210242588	2.04712535344015	1.98842815814851	2.03351104341203	2.23105360443623	2.05140562248996	2.06387823118055	0.0737014015193449
